dp_id,dp_name,dp_latitude,dp_longitude,dp_address,dp_phone,dp_category,mt_id,mt_name,mt_latitude,mt_longitude,mt_address,mt_phone,mt_category,label
121907864,马其磊早点店,31.932755,118.80391,通淮街,15212118006,美食 小吃,2401405,马其磊早点店,31.932768,118.803936,通淮街299号,13566098980,美食 豆浆/油条,1
48446192,五金日用百货店,31.949104,118.82246,严柳街情网网络旁,,购物 居家日用,8790116,五步百货店,31.944105,118.823047,南京市江宁区同曦街A7—8,13809040533,超市便利,0
15102697,正宗黄焖鸡米饭,31.943804,118.78833,胜太西路166号南航后街大市场d5,18051981919,美食 黄焖鸡,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
18433772,凌周轩阁黄焖鸡米饭,31.943813,118.788703,胜大路托乐嘉55号,18168108887,美食 快餐简餐,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
19217034,荣福居黄焖鸡米饭,31.943741,118.78837,胜太路168号胜太路大市场内C2,15895833441,美食 黄焖鸡,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
20791287,黄记鸡煲饭,31.943698,118.788839,南航后街,18051981919,美食 快餐简餐,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
21254576,文云黄焖鸡米饭,31.933361,118.803852,通淮街279号 开发区交警中队斜对面,13851737495;18021516363,美食 黄焖鸡,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
23717652,酸菜鸡米饭,31.943786,118.788577,胜太西路166号胜太路大市场内,13151090936,美食 快餐简餐,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
27023613,泉味源黄焖鸡米饭,31.92892,118.79972,静淮街喜樾广场1-30,18168061908,美食 黄焖鸡,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
43810660,凌周轩阁黄焖鸡米饭,31.943705,118.788569,胜大路托乐嘉55号,15996245512,美食 快餐简餐,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
48585744,陶福记黄焖鸡米饭,31.940139,118.800994,托乐嘉商业街148号,15850673224,美食 快餐简餐,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
65606052,马丁香黄焖鸡米饭,31.94666,118.80613,胜利西路18号碧水湾西园22幢17室,13814528371,美食 黄焖鸡,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
69010975,瓦香鸡米饭,31.932548,118.804031,通淮街315号,13814100024,美食 快餐简餐,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
83505232,泉味源黄焖鸡米饭,31.943191,118.798636,胜太西路太平花苑北区底商,18551630028,美食 黄焖鸡,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
105865319,胡红华黄焖鸡米饭,31.943286,118.79982,胜太西路-顺翔东街59-14号,18912953376,美食 黄焖鸡,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
124406955,李记黄焖鸡米饭,31.937173,118.802088,邓家巷景泰药店对面,15151832574,美食 黄焖鸡,2451978,黄焖鸡米饭（太平菜场店）,31.93785,118.801803,南京市江宁开发区太平农贸市场,13770526038,美食 黄焖鸡米饭,0
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,2479971,牛哥的凉皮铺（江宁金鹰店）,31.931899,118.820664,双龙大道金鹰购物中心B2-044-01,18344666476,美食 凉皮/凉粉/擀面皮,0
57029171,牛哥的凉皮铺,31.943258,118.821956,双龙大道同曦假期百货负一楼,15295504258,美食 快餐简餐,2479971,牛哥的凉皮铺（江宁金鹰店）,31.931899,118.820664,双龙大道金鹰购物中心B2-044-01,18344666476,美食 凉皮/凉粉/擀面皮,0
79217016,牛哥的凉皮铺,31.932649,118.820483,双龙大道金鹰天地广场负二楼,18344666476,美食 快餐简餐,2479971,牛哥的凉皮铺（江宁金鹰店）,31.931899,118.820664,双龙大道金鹰购物中心B2-044-01,18344666476,美食 凉皮/凉粉/擀面皮,1
91853520,汉堡王,31.943025,118.787325,将军大道9号托乐嘉商业街区109幢1楼106号、B1楼106号,52720117,美食 快餐简餐,2506498,汉堡王（南京托乐嘉广场23825）,31.943025,118.787325,将军大道9号托乐嘉商业街区109幢1楼106号、B1楼106号,4008988788,美食 汉堡,1
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,2514843,顺风123（江宁景枫店）,31.929839,118.820415,双龙大道1698号景枫广场4楼F401,2552199123,美食 川菜,0
69217293,顺风123,31.929482,118.820647,双龙大道1698号景枫广场4楼F401,52199123,美食 江湖菜,2514843,顺风123（江宁景枫店）,31.929839,118.820415,双龙大道1698号景枫广场4楼F401,2552199123,美食 川菜,1
77125359,某个时间啤酒龙虾烧烤吧,31.94358,118.80451,胜太西路19-15号 胜太路德天肥牛旁,13951948786,美食 烤串,2517629,某个时间（胜太西路店）,31.94366,118.805468,南京市江宁开发区湖滨世纪花园32-105。,15711212278,美食 烧烤,1
67194124,酵墅,31.93016,118.820449,双龙大道1698号景枫广场B1层B113-114号,87750755,美食 面包烘焙,2530437,酵墅（景枫广场店）,31.930194,118.820436,双龙大道1698号景枫广场B113-114,025-87750755,美食,1
91901475,笑一笑烤羊腿,31.943926,118.789221,胜太西路托乐嘉大市场内168号,15150658240,美食 烧烤,2531915,笑一笑烤羊腿,31.943717,118.788349,胜太路大市场内168号,15150658240,美食 烧烤,1
22136671,陶记老卤面,31.94346,118.800269,胜太西路61号,,美食 面馆,2550540,润卿老卤面（炒饭盖浇饭）,31.93626,118.807667,利源中路88号18幢112,17396809397,美食 面馆,0
72452582,润卿老卤面,31.930978,118.804249,通淮街343号 江宁消防大队斜对面,15851836800,美食 面馆,2550540,润卿老卤面（炒饭盖浇饭）,31.93626,118.807667,利源中路88号18幢112,17396809397,美食 面馆,0
79978466,城南老卤面,31.93709,118.80223,百家湖通淮街太平花苑旁 南区,,美食 小吃,2550540,润卿老卤面（炒饭盖浇饭）,31.93626,118.807667,利源中路88号18幢112,17396809397,美食 面馆,0
90312502,润卿老卤面,31.937748,118.807137,利源中路与平泰街交叉口南80米,17396809397,美食 面馆,2550540,润卿老卤面（炒饭盖浇饭）,31.93626,118.807667,利源中路88号18幢112,17396809397,美食 面馆,1
3072796,曹家土菜馆,31.94403,118.81169,胜太路38-1号 烟波鱼港对面,52123977,美食 家常菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
9087250,江姐土菜馆,31.944793,118.82498,胜太东路38号,,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
10593680,鑫鑫土菜馆,31.944022,118.823813,同曦步行街,13851851582,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
10593906,舒心土菜馆,31.948127,118.822208,金王府滨河向北,13357718506,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
10595541,友香土菜馆,31.947448,118.822742,金王府滨河向北,,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
16258899,洪玲土菜馆,31.942444,118.812917,百家湖别墅花园对面,52121284,美食 本帮江浙菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
16306076,江姐土菜馆,31.94474,118.82496,胜太东路36-9号,15950558241,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
17417158,陆郎土菜馆,31.944005,118.823857,同曦街40号,13062556399,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,1
24879143,红新土菜馆,31.94765,118.81411,谷里街道,,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
27180100,舒心土菜馆,31.947873,118.822323,双龙大道金王府美食街内 近严柳路,18795985930,美食 苏浙菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
69057790,胡记土菜馆,31.945049,118.820267,胜太路人才大厦东20米,15222975276,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
69058912,山妹土菜馆,31.948036,118.822249,严柳街双龙苑舒心土菜馆何南侧10米,18705192860,美食 苏北土菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
73591745,铜山土菜馆,31.941577,118.823279,同曦步行街E5栋111号,15190488357,美食 南京/江浙菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
97267318,湘缘土菜馆,31.949009,118.821076,秣陵街道双龙大道1213号1栋103室,15150695755,美食 湘菜,2585996,陆郎土菜馆,31.944005,118.823857,南京市江宁开发区胜太东路8号同曦鸣城4幢108（同曦菜市场北门）,15077834228,美食 川菜,0
92260920,92鲜果,31.930898,118.818182,秣陵街道双龙大道1680号俱乐部休闲区30幢,13260932926,美食 水果店,2589864,92鲜果,31.930191,118.817974,南京市江宁区秣陵街道双龙大道1680号1912街区9号楼3F铺位,2586101092,生鲜果蔬,1
70829756,陈记一牛火锅,31.944091,118.810691,秣陵街道胜太路38号3幢-14室,52105118,美食 潮汕牛肉火锅,2612120,陈记一牛火锅（胜太路店）,31.944091,118.810691,南京市江宁区秣陵街道胜太路38号3幢-14室,2552105118,美食 火锅,1
106729877,胜太路,31.943606,118.821678,南京市江宁区,,生活服务 公交车,2612120,陈记一牛火锅（胜太路店）,31.944091,118.810691,南京市江宁区秣陵街道胜太路38号3幢-14室,2552105118,美食 火锅,0
24108870,同曦万尚城,31.9425,118.82214,双龙大道1351号 胜太路地铁站1号口出口,52839999,美食 快餐简餐,2617064,老乡鸡（南京同曦万尚城店）,31.942613,118.822051,双龙大道1351号万尚城1层1F-A105,2566206907,美食 其他饭类套餐,0
92298970,老乡鸡,31.942019,118.822421,双龙大道万尚城1楼,66206907,美食 快餐简餐,2617064,老乡鸡（南京同曦万尚城店）,31.942613,118.822051,双龙大道1351号万尚城1层1F-A105,2566206907,美食 其他饭类套餐,1
92264248,老香港CakeTale,31.943016,118.787186,托乐嘉乐尚二期109号楼一楼,15951902861,美食 快餐简餐,2619144,老香港Cake Tale纯手工制作蛋糕（托乐嘉店）,31.943187,118.786431,南京市江宁区秣陵街道将军大道9号托乐嘉街区109号楼102-3（越城汇一楼）,15951902861;17352404566,甜蜜蛋糕,1
97933656,老香港,31.942274,118.785266,胜太西路199号,15951902861,美食 甜品,2619144,老香港Cake Tale纯手工制作蛋糕（托乐嘉店）,31.943187,118.786431,南京市江宁区秣陵街道将军大道9号托乐嘉街区109号楼102-3（越城汇一楼）,15951902861;17352404566,甜蜜蛋糕,0
75122343,百果园,31.942713,118.802663,通淮街45号,86502812,美食 水果店,2626718,百果园(南京胜太路店),31.944709,118.814643,南京市江宁区胜太路65号,025-86503327,生鲜果蔬,0
82462940,百果园,31.94256,118.82297,同曦鸣城步行街107A号,86153697,美食 水果店,2626718,百果园(南京胜太路店),31.944709,118.814643,南京市江宁区胜太路65号,025-86503327,生鲜果蔬,0
92370126,百果园,31.944709,118.814643,胜太路65号,86503327,美食 水果店,2626718,百果园(南京胜太路店),31.944709,118.814643,南京市江宁区胜太路65号,025-86503327,生鲜果蔬,1
106729877,胜太路,31.943606,118.821678,南京市江宁区,,生活服务 公交车,2626718,百果园(南京胜太路店),31.944709,118.814643,南京市江宁区胜太路65号,025-86503327,生鲜果蔬,0
1132098686,百果园,31.93803,118.802747,通淮街103号,86509135,美食 水果生鲜,2626718,百果园(南京胜太路店),31.944709,118.814643,南京市江宁区胜太路65号,025-86503327,生鲜果蔬,0
23100650,雷迪黄焖鸡米饭,31.942077,118.823253,同曦鸣城步行街104A号,18537459958,美食 快餐简餐,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
23425278,味馋黄焖鸡米饭,31.941998,118.821155,双龙大道与胜太东路交叉口往南200米苏宁电器路对面 双龙大道1306号,18351950212,美食 快餐简餐,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
24270439,老友记黄焖鸡米饭,31.9447,118.82314,同曦鸣城步行街29号,,美食 鲁菜,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
24644837,聚满堂黄焖鸡米饭,31.94784,118.82235,桥上元大街88号金王府商业街1层,15895900039,美食 快餐简餐,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
24985903,黄焖鸡米饭,31.9444,118.817,秣陵街道胜太路88-6号，瑞都商场往西200米 旺宇烟酒批发旁,13042525071,美食 黄焖鸡,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
27167360,贾记黄焖鸡米饭,31.945255,118.815946,挹淮街9号 胜太路南京银行向北20米,18360866440;13337820144,美食 黄焖鸡,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
32301390,彭德楷黄焖鸡米饭,31.942145,118.823292,同曦鸣城步行街内 艺术家园西门斜对面,15159168073,美食 黄焖鸡,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
38328027,黄焖鸡米饭,31.946006,118.822655,严柳街与胜太东路交叉口北150米,15005167335,美食 黄焖鸡,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
65699031,黄焖鸡米饭,31.944354,118.821466,秣陵街道双龙大道1314号君铂大厦2幢101室,15005167335,美食 快餐简餐,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
67892790,彭德楷黄焖鸡米饭,31.929004,118.825,天元东路诚基大厦128号,18061215157,美食 快餐简餐,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
92237114,黄焖鸡米饭,31.94206,118.82304,同曦鸣城步行街d8栋105,18051968973,美食 黄焖鸡,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
92397307,彭德楷黄焖鸡,31.940301,118.824928,池田路9号艺术家园一期门面房112室 江宁开发区,18851657360,美食 黄焖鸡,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,1
92657013,666黄焖鸡米饭,31.940338,118.823066,秣陵街道池田路1号湖东公寓11-2幢32,18351997680,美食 快餐简餐,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
93507162,黄焖鸡米饭,31.947853,118.822425,秣陵街道双龙大道1251号双龙苑商业幢103室,18013937607,美食 黄焖鸡,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
106729877,胜太路,31.943606,118.821678,南京市江宁区,,生活服务 公交车,2636013,彭德楷黄焖鸡米饭（胜太路店）,31.939819,118.823028,池田路9号艺术家园一期门面房112室（江宁开发区）,18014450063,美食 黄焖鸡米饭,0
5743445,兰州拉面,31.936509,118.81563,胜太路 近同曦万尚城,13814010152,美食 黄焖鸡,2639563,中国兰州拉面（翠岭银河店）,31.929711,118.822793,铁心桥街道翠岭银河B1幢1号（28-10）,15003627557;15505941225,美食 面馆,0
15126591,兰州拉面,31.929345,118.818807,天元西路怡湖华庭门面房,,美食 其他中餐,2639563,中国兰州拉面（翠岭银河店）,31.929711,118.822793,铁心桥街道翠岭银河B1幢1号（28-10）,15003627557;15505941225,美食 面馆,0
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,2645557,呷哺呷煮呷烫(南京江宁金鹰店),31.932416,118.819934,"南京江宁经济技术开发区双龙大道1680号（江宁金鹰购物中心B2层TB2-08,TB2-09商铺）",4008177676;02160349455,美食 冒菜,0
24637885,呷哺呷哺,31.932405,118.820015,南京江宁经济开发区双龙大道1680号江宁金鹰购物中心B2层TB2-08，TB2-09商铺,52146094,美食 小火锅,2645557,呷哺呷煮呷烫(南京江宁金鹰店),31.932416,118.819934,"南京江宁经济技术开发区双龙大道1680号（江宁金鹰购物中心B2层TB2-08,TB2-09商铺）",4008177676;02160349455,美食 冒菜,1
45419120,安庆小吃,31.942722,118.823138,同曦步行街,13770552487,美食 快餐简餐,2649616,安庆小吃(同曦店),31.942776,118.823176,胜太东路8号同曦街E2幢102(杨国福麻辣烫隔壁),13955665833,美食,1
92434299,正新鸡排,31.94404,118.822194,双龙大道1347号同曦假日百货负一楼A区1号,15950514502;17712411413,美食 小吃,2670827,正新鸡排（同曦店）,31.944177,118.822108,南京市江宁区双龙大道1347号同曦假日百货负一楼A区1号,15950514502,美食 炸物类小吃,1
21099578,韩丽梅牛肉汤,31.93331,118.80381,通淮街281号 开发区中队斜对面,18021516363;13851737495,美食 快餐简餐,2675788,韩丽梅牛肉汤,31.933366,118.803857,南京市江宁开发区通淮街281号,18021516363,美食 羊汤/牛肉汤,1
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,448311,桃花源记（江宁金鹰店）,31.931447,118.820467,双龙大道1680号金鹰4F（地铁1号线百家湖站1号出口）,025-85678789,美食 川菜,0
69261991,水林间,31.929918,118.820196,双龙大道1698号景枫广场负一楼B130号,86155968,美食 日式火锅,2713888,水林间（日料寿司火锅景枫店）,31.929674,118.820798,双龙大道1698号景枫广场负一楼B130号,025-86155968,美食 火锅,1
91598599,烤隐·海鲜烧烤精酿啤酒,31.929309,118.81928,佳湖东路景枫KINGNO停车场入口右侧广场一楼 扶梯旁,18936897710,美食 烤串,2719721,烤隐·龙虾烧烤·精酿啤酒,31.92971,118.820199,双龙大道1698号百家湖景枫KINGMO云角落一楼,18936897710,美食 烧烤,1
24270311,江宁,31.93992,118.82259,江宁秣陵街道池田路1号湖东公寓1,15850508995,美食 快餐简餐,2719866,老娘舅（南京江宁金鹰店）,31.93202,118.820849,南京江宁双龙大道1688号金鹰负二楼TB2-17,02558090394;4000205858,美食 其他饭类套餐,0
75170723,老娘舅,31.93815,118.80759,利源中路77号,86175229,美食 快餐简餐,2719866,老娘舅（南京江宁金鹰店）,31.93202,118.820849,南京江宁双龙大道1688号金鹰负二楼TB2-17,02558090394;4000205858,美食 其他饭类套餐,0
92611894,老娘舅,31.932263,118.820133,南京江宁双龙大道1688号金鹰负二楼TB2-17,58090394;18951089365,美食 快餐简餐,2719866,老娘舅（南京江宁金鹰店）,31.93202,118.820849,南京江宁双龙大道1688号金鹰负二楼TB2-17,02558090394;4000205858,美食 其他饭类套餐,1
56858537,同福堂,31.937774,118.807666,利源中路华联超市一层,18061730829,休闲娱乐 按摩/足疗,2738453,同源堂（太平南店）,31.940942,118.803457,太平南路359-363号,2586461910,甜点饮品 甜品,0
22489981,正味鱼馆,31.93821,118.80142,平泰街44号 近太平农贸市场,13601405518,美食 苏浙菜,2763247,正味鱼馆,31.937726,118.801822,南京市江宁开发区太平农贸市场,18951637148,美食 本帮江浙菜,1
130660987,正味土菜馆,31.937547,118.801791,邓家巷10号,18951637148,美食 苏北土菜,2763247,正味鱼馆,31.937726,118.801822,南京市江宁开发区太平农贸市场,18951637148,美食 本帮江浙菜,0
17431882,明记北京烤鸭店,31.938174,118.800053,胜太路平泰街56号 太平花园南大门,52105747,美食 京菜,2780325,褚记北京烤鸭店（托乐嘉店）,31.943032,118.786825,南京市江宁区秣陵街道将军大道9号托乐嘉街区109号206。(越城汇2楼）,025-84305677,美食 北京菜,0
50519439,北京烤鸭,31.941046,118.784927,秣陵街道将军大道17号东北,15951811407,美食 烤鸭,2780325,褚记北京烤鸭店（托乐嘉店）,31.943032,118.786825,南京市江宁区秣陵街道将军大道9号托乐嘉街区109号206。(越城汇2楼）,025-84305677,美食 北京菜,0
57442904,北京烤鸭,31.9436,118.78532,将军大道9号托乐嘉花园苏果负一楼乐尚明珠购物中心,18014839891,美食 烤鸭,2780325,褚记北京烤鸭店（托乐嘉店）,31.943032,118.786825,南京市江宁区秣陵街道将军大道9号托乐嘉街区109号206。(越城汇2楼）,025-84305677,美食 北京菜,0
62911665,蓉姐北京烤鸭饭,31.94491,118.78705,江宁开发区胜太西路166号前进工业园内,15950484276,美食 京菜,2780325,褚记北京烤鸭店（托乐嘉店）,31.943032,118.786825,南京市江宁区秣陵街道将军大道9号托乐嘉街区109号206。(越城汇2楼）,025-84305677,美食 北京菜,0
91624602,褚记北京烤鸭店,31.943107,118.787284,将军大道9号托乐嘉街区109号楼206号越城汇2楼 南京航天航空大学北门正对面,84305677,美食 烤鸭,2780325,褚记北京烤鸭店（托乐嘉店）,31.943032,118.786825,南京市江宁区秣陵街道将军大道9号托乐嘉街区109号206。(越城汇2楼）,025-84305677,美食 北京菜,1
92053816,蜜雪冰城,31.94368,118.78524,托乐嘉商业街,13776610157,美食 茶饮果汁,2784238,蜜雪冰城（托乐嘉店）,31.943481,118.785204,南京市江宁区托乐嘉商业街迪信通门店,18256717275;13705182187,甜点饮品 奶茶果汁,1
107816257,蜜雪冰城,31.943257,118.788342,胜太西路168号1幢,13705182187,美食 冰淇淋,2784238,蜜雪冰城（托乐嘉店）,31.943481,118.785204,南京市江宁区托乐嘉商业街迪信通门店,18256717275;13705182187,甜点饮品 奶茶果汁,0
92823223,牛记粉面馆,31.94358,118.82339,胜太东路8号同曦鸣城同曦街a2号,13814109552,美食 面馆,2792647,牛记粉面馆（江西米粉，面条，炒饼丝）,31.943288,118.823303,南京市江宁开发区同曦鸣城同曦街A-2-41,13814109552,美食 面馆,1
93221975,白下元宵铺,31.934134,118.803691,江宁开发区通淮街249号,18551638938,美食 快餐简餐,2824499,白下元宵铺（通淮街店）,31.934134,118.803691,南京市江宁开发区通淮街249号,15150533343,美食,1
39890390,芙蓉兴盛便利超市,31.941738,118.802797,通淮街流泽烟酒旁,13627379943,购物 超市/便利店,2831180,芙蓉兴盛超市（胜太西路店）,31.944342,118.787935,江宁开发区胜太西路168号前进工业园内,15961912943;18913771459,超市便利,0
21254576,文云黄焖鸡米饭,31.933361,118.803852,通淮街279号 开发区交警中队斜对面,13851737495;18021516363,美食 黄焖鸡,2848288,泉味源黄焖鸡米饭,31.928968,118.79983,南京市江宁开发区静淮街128号中肮樾府41幢130室,18168061908,美食 黄焖鸡米饭,0
27023613,泉味源黄焖鸡米饭,31.92892,118.79972,静淮街喜樾广场1-30,18168061908,美食 黄焖鸡,2848288,泉味源黄焖鸡米饭,31.928968,118.79983,南京市江宁开发区静淮街128号中肮樾府41幢130室,18168061908,美食 黄焖鸡米饭,1
48585744,陶福记黄焖鸡米饭,31.940139,118.800994,托乐嘉商业街148号,15850673224,美食 快餐简餐,2848288,泉味源黄焖鸡米饭,31.928968,118.79983,南京市江宁开发区静淮街128号中肮樾府41幢130室,18168061908,美食 黄焖鸡米饭,0
124406955,李记黄焖鸡米饭,31.937173,118.802088,邓家巷景泰药店对面,15151832574,美食 黄焖鸡,2848288,泉味源黄焖鸡米饭,31.928968,118.79983,南京市江宁开发区静淮街128号中肮樾府41幢130室,18168061908,美食 黄焖鸡米饭,0
90419398,袁记烧烤,31.943264,118.823198,江宁开发区同曦农贸市场,15850607829,美食 快餐简餐,2867367,杨记烧烤（同曦店）,31.944045,118.823486,同曦鸣城同曦街A-2-51,13512512113,美食 烧烤,0
92981090,杨记烧烤,31.944045,118.823486,同曦鸣城同曦街A-2-51,13512512113,美食 烧烤,2867367,杨记烧烤（同曦店）,31.944045,118.823486,同曦鸣城同曦街A-2-51,13512512113,美食 烧烤,1
92238761,六鲜特色小煮面,31.94357,118.8233,胜太东路8号同曦鸣城同曦街A2幢,13215578202,美食 快餐简餐,2874458,六鲜特色小煮面,31.943309,118.823833,南京市江宁区秣陵街道胜太路8号同曦街A2幢41室,18662721086,美食 面馆,1
32456389,好记酸菜鱼,31.93962,118.80284,通淮街,18251886512,美食 酸菜鱼/水煮鱼,2917401,老虎酸菜鱼,31.930248,118.79423,铁心桥街道景明佳园创业园43号,13951021707,美食 川湘菜,0
4553218,绝味鸭脖,31.943262,118.78827,胜太西路168号百家湖超市内 近南航江宁校区,15077868862;18613137713,美食 卤味鸭脖,8879860,绝味鸭脖（胜太西路二店）,31.94312,118.7882,江苏省南京市江宁区胜太西路168号1幢—3号,18061666626;13770576933,美食 卤味类小吃,1
114792362,胖子,31.943312,118.786001,将军大道9号托乐嘉乐尚天地三号楼1层底商,,购物 其他服饰鞋包,2952046,胖子饭店,31.941833,118.788026,中和桥路5号03幢15号,13404168383,美食 本帮江浙菜,0
90898688,饮至餐厅,31.931493,118.818449,佳湖东路百家湖1912街区1号楼201,87737898,美食 浙菜,2966177,饮至餐厅,31.930878,118.818231,南京市江宁开发区佳湖东路百家湖1912街区1号楼201、301铺位（江宁开发区）,2587737898,美食 本帮江浙菜,1
