id,province,city,district,name,score,comment_number,month_sales,avg_price,category,image,delivery_time,delivery_tip,delivery_type,min_price,shipping_fee,phone,address,lat,lng,hours,discounts,tip,recommend,trade_area,buz_code,is_online,menu_categories
3738636,江苏省,南京市,江宁区,张亮麻辣烫(绿地之窗店),4.3,441.0,月售0,人均 ¥25,美食 快餐小吃,http://p1.meituan.net/business/be972c0bd2e81707d1d767d9d8aeb97b98508.png,30分钟,,1.0,起送 ¥20,配送 ¥2,17326139933,锦绣街5号C-4,31.944606,118.795171,"09:30-11:30,11:30-14:00","新用户立减13元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;本店新用户立减2元;折扣商品2折起",张亮麻辣烫绿地之窗店,“蔬菜都很新鲜”,,0.0,True,热销;折扣;进店必买;打包盒必选哦;调料;荤菜;丸子;蔬菜;菌类;豆制品;饮品;主食;25元套餐
3757840,江苏省,南京市,江宁区,素诺SoNature,0.0,22.0,月售10,人均 ¥82,美食,http://p0.meituan.net/wmproduct/07aaa42992977633527591dee725a6b0869857.jpg,45分钟,,0.0,起送 ¥20,免配送费,17768122537,怡湖华庭1栋105,31.928962,118.818721,10:00-19:30,,提前下预订单！因为没有库存商品，如选择立即送达，不能保证能接单，需要定制蛋糕，可以加17361981982,“好看又好吃的蛋糕真的超级棒、奶油很醇香”;点评高分店铺,百家湖,0.0,True,进店必买;提前下预订单！提前！;动物淡奶油生日蛋糕;圆形铁盒蛋糕;蛋糕盒子
10413297,江苏省,南京市,江宁区,凤凰山水（百家湖店）,5.0,8.0,月售17,,美食 粤菜,http://p0.meituan.net/waimaipoi/996dff9159ccc44842aa011761e715ec111109.jpg,44分钟,,,起送 ¥48,免配送费,02552129222,南京市江宁开发区百家湖凤园广场,31.934703,118.818738,"11:30-13:45,16:55-20:45",满48减4;满88减6;满168减9;满288减28;满388减39;配送费立减3元,,,,,True,冷菜;招牌爆品;炒菜;蒸菜;蔬菜;养生汤类;主食;点心;甜品;饮料
3799352,江苏省,南京市,江宁区,鱼留唇·椒麻鱼（托乐嘉店）,4.6,721.0,月售969,人均 ¥24,美食 川菜,http://p0.meituan.net/business/9b75345e2607ea8caf21d18c7a13c2b1112001.png,30分钟,,0.0,起送 ¥20,免配送费,18005144570,南京市江宁区秣陵街道将军大道9号托乐嘉花园小商铺1幢134室,31.944476,118.785208,"10:00-14:00,16:00-20:35",,这个夏天不吃点椒麻怎么流汗呢！,"“点的番茄鱼,很好吃,汤好喝的很”;点评高分店铺",托乐嘉,0.0,False,折扣;【🐟】招牌套餐;【🐋】精选黑鱼;【🥘】加量套餐;【⭐️】馋嘴牛蛙;【🍖】另加肉肉;【㊙️】巴蜀小吃;【🥗】另加配菜;【⭐️】豆蛋豆蛋;【🍚】飘香米饭;【📣】优惠菜品;【🍹】凉爽解辣
3819079,江苏省,南京市,建邺区,筑康药房（友谊街分店）,0.0,7.0,月售0,,送药上门,http://p0.meituan.net/business/8de2b63a15c8e08b76746e1a14158094129283.png,32分钟,,0.0,起送 ¥20,配送 ¥4,025-52368367;025-83202906,南京市建邺区河西莲花村友谊街50-3、50-4,31.935288,118.791038,07:45-20:50,,亲爱的顾客您好，筑康药房为您的健康保驾护航！购药期间您有任何问题欢迎致电门店。电话：025-52368367。店内有专业药师提供免费咨询服务，欢迎致电！希望您在购药期间请保持电话畅通，方便外卖小哥与您联系。如遇异常天气还望您耐心等待，谢谢！,,油坊桥,1.0,True,折扣;关联搭配;感冒用药;呼吸系统;清热解毒;皮肤用药;妇科用药;消化系统;退烧止痛;五官用药;家庭常备/其他;儿童用药;风湿骨科;家庭常备;性福生活;滋养调补;营养保健;医疗器械;养心安神;男科用药;中药饮片;个人护理;其他;心脑血管用药;神经用药;内分泌系统;泌尿系统
3839849,江苏省,南京市,江宁区,黄焖鸡米饭(通淮街店),4.4,1866.0,月售3582,人均 ¥20,美食 黄焖鸡米饭,http://p0.meituan.net/waimaipoi/1c8bb0471a7135b56ae0ef69fea690bd38912.jpg,52分钟,,0.0,起送 ¥15,配送 ¥7,13776400320,南京市江宁区通淮街太平农贸市场70间门面,31.937739,118.802323,"00:00-06:00,06:00-23:59","新客爆品专享4.9元特价商品;新用户立减14元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;满30减16;满46减18;满68减19;满100减25;折扣商品0.1折起",新客下单立减3元，品牌连锁，吃的让你放心,“挺不错的，分量很足”,百家湖,0.0,True,热销;折扣;黄焖鸡大份;黄焖排骨;黄焖鸡;黄焖鸡小份;加菜;米饭;饮料
3849215,江苏省,南京市,江宁区,赵记炒饭炒粉（黄焖鸡米饭）,4.7,1273.0,月售2935,人均 ¥15,美食 炒饭,http://p0.meituan.net/waimaipoi/32628e29cc5145654178cc8c1519965f504054.jpg,30分钟,,0.0,起送 ¥0,配送 ¥4.5,15952000069,南京市江宁区秣陵街道双龙大道1251号双龙苑102室(江宁开发区),31.947688,118.822402,09:50-23:59,,亲们！发票已审核啦！订餐请备注一下！欢迎光临!赵记炒饭小店！本小店以质量求生存，顾客至上！你的满意是我一生的追求！--如有餐点品质问题请与我们联系15952000069//谢谢！,,胜太路,0.0,True,热销;折扣;炒饭;炒面;炒河粉;炒米粉;黄焖鸡米饭;另加荤素区;加下饭菜区;酒水类;店铺
3849656,江苏省,南京市,江宁区,一品擀面皮米线（同曦店）,4.9,662.0,月售1580,人均 ¥12,美食 凉皮/凉粉/擀面皮,http://p0.meituan.net/waimaipoi/30e492556025acec0de5094a805e7855239689.png,30分钟,,0.0,起送 ¥20,免配送费,15365059814,南京市江宁开发区同曦鸣城同曦街A-3-A3-10（同曦步行街百合宾馆隔壁同曦假日百货东门对面）,31.943626,118.822814,10:30-20:30,,真正纯手工 零添加 每天早上新鲜出炉 10余年用心经营 真诚相待每一位顾客 欢迎随时联系：15365059814。,江宁区凉皮口碑第1名;点评高分店铺,胜太路,0.0,True,热销;折扣;热卖区;折扣专区;套餐区;饮料区;凑单区;馋嘴小食;主食区;收藏零元购
3860351,江苏省,南京市,江宁区,苗小坛酸汤鱼·捞饭（江宁景枫店）,4.0,271.0,月售430,人均 ¥22,美食 中式简餐,http://p0.meituan.net/business/7f36e9187c158389e526c50c1f9bb867117017.png,68分钟,,1.0,起送 ¥20,春节配送 ¥1.5,17749517743,江宁区双龙大道1698号景枫广场F417独立店4,31.929672,118.820083,09:50-21:00,"满30减9;满50减15;满75减18;折扣商品7.47折起;新用户立减15元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元",用深海龙利鱼，其肉细嫩，口感爽滑，鱼肉久煮不老无腥味，只为爱吃酸汤鱼的你，尽请放心的享受高品质酸汤鱼！ 温馨提示：1.如遇恶劣天气，送达时间顺延，请大家谅解 2.下单时，备注好您的口味 3.为了方便随时下单，请在上方店名右侧点击收藏本店,"“很好吃,柠檬酸汤好吃嘿嘿很棒哦”;点评高分店铺",百家湖,0.0,False,折扣;金字招牌;米饭小菜;私房炖菜;干锅热菜;精品套餐;美味小吃;酒水饮品
3907970,江苏省,南京市,江宁区,和善园·包子·粥（巴黎城店）,0.0,23.0,月售138,,美食 包子/生煎,http://p0.meituan.net/business/335fa70b8ef71e8cad9d5a5f9a35f00d59077.jpg,30分钟,,1.0,起送 ¥20,免配送费,15251821141,通淮街301号,31.932059,118.803941,07:00-19:00,本店新用户立减1元,欢迎光临，很高兴为您服务~,“蜜枣红豆粽子很好吃”,百家湖,0.0,True,五谷杂粮;饮品粥类;糕团粽子
654421,江苏省,南京市,江宁区,钱记烧烤,3.7,817.0,月售600+,人均 ¥30,美食 烧烤,http://p0.meituan.net/waimaipoi/b2b09109ef5f186865f1c6a62b261265603520.jpg,52分钟,,1.0,起送 ¥20,配送 ¥1,13218057506,南京市雨花台区明华家园B幢33号,31.936421,118.80056,"00:00-03:10,16:00-23:59",,当天发票请当天备注，过时恕不提供,"“烧烤特别好吃,非常实惠,肉多,价格便宜”",油坊桥,0.0,True,收藏⭐店铺有礼;热销;折扣;售后服务;招牌烧烤;网红小串;烤素系列;鱿鱼海鲜;锡纸烧烤;炒饭炒面;下酒凉菜;折扣专区;秘制👇羊腿羊排;酒水
3946014,江苏省,南京市,江宁区,东北烤羊腿（南航后街店）,0.0,29.0,月售12,,美食 烧烤,http://p0.meituan.net/waimaipoi/63418fbe811df36b12beca4f1ee533a547104.jpg,44分钟,由 商家 提供配送服务,0.0,起送 ¥20,配送 ¥5,13357811619,胜太西路166号前进工业园大市场C7号,31.94372,118.78835,"00:00-02:00,16:00-23:59",,欢迎光临，很高兴为您服务~,,胜太路,0.0,False,热销;餐盒必点;牛羊肉类;蔬菜及豆类;鸡鸭肉类;锡纸类;海鲜类;凉菜类;酒水饮料
3976886,江苏省,南京市,江宁区,小菜园餐厅（江宁店）,4.4,43.0,月售112,人均 ¥43,美食 徽菜,http://p0.meituan.net/waimaipoi/04a6ca587f3cef72998f55e147349108294912.jpg,30分钟,,1.0,起送 ¥20,免配送费,02552122759,南京市江宁开发区湖滨公寓YZ-2-103,31.944148,118.814157,10:30-22:00,配送费立减4元,欢迎光临，很高兴为您服务~,“盐水鸭味道不错”,胜太路,0.0,False,热销;开胃凉菜;经典回顾;舌尖上的美食;回味香锅;河中鲜;主食，汤，羹;饮料
4036870,江苏省,南京市,江宁区,宁远便利店（太平农贸店）,4.9,704.0,月售2083,,超市便利,http://p1.meituan.net/waimaipoi/cf58b542abc8e44102b8f96f97e1ac4b14336.jpg,30分钟,,0.0,起送 ¥15,免配送费,13813816202;13776556306,南京市江宁区开发区太平农贸市场,31.937476,118.801928,00:00-23:59,满28减1;满68减2;满98减3;折扣商品3.39折起;部分商品满59减15;部分商品满49减10;部分商品满28减3;部分商品满59减15;部分商品满25减5;部分商品满25减5;部分商品满30减8;部分商品满12减3;部分商品满39减10;部分商品满15减3;部分商品满25减5;部分商品满79减20;部分商品满38减10;部分商品满60减10;部分商品满99减25;部分商品满49减10;部分商品满25减5;部分商品满49减10;部分商品满49减10;部分商品满39减8;部分商品满39减6;部分商品满59减15;部分商品满39减12;部分商品满49减10;部分商品满29减5;部分商品满79减20;部分商品满10减5;部分商品满79减25;部分商品满39减5;部分商品满99减20;部分商品满99减30;部分商品满25减10;部分商品满38减8;部分商品满49减10;部分商品满30减6;部分商品满12减2;部分商品满99减30;部分商品满79减20,宁远便利店：欢迎新老顾客的支持和照顾！ 1 本店经营的宗旨：诚信经营，信誉第一！ 2 遇到任何问题，请拨打13813816202，期待您的 来电！ 4 我们全心全意为您服务！ 5 下单100%准时配送,,百家湖,1.0,True,网红商品;折扣;买赠;猫粮猫砂狗粮;进店必点;特产食品;方便面自热火锅;小家电产品;润喉片;发胶啫喱水弹力素;护肤护理;眼部护理产品;夏季驱蚊等用品;雪糕冰淇淋碎碎冰;整箱水饮料;卫生巾护理用品;手机电脑数码配件;计生用品;槟榔;纯净水/矿泉水;饮料专区;暖水袋/暖宝宝;百草味三只松鼠等网红;酒酒酒;速冻水饺圆宵汤圆;休闲零食;电池/打火机;扑克牌麻将等;挂面类;粮油调料酱菜;清洁日化;日用百货;办公文体（文具用品）;雨衣雨伞雨靴;茶叶枸杞;拖鞋鞋油鞋垫;劳保卷尺维修工具;气球礼炮喜字等;剃须刀;口罩冬季用品;扎头发绳;呼啦圈（女性-）;玩具飞筝类;夜光耳扒;婴儿纸尿裤;烧烤架等用品
4040025,江苏省,南京市,江宁区,摩提工房(邺万达店),0.0,2.0,,,甜点饮品 甜品,http://p1.meituan.net/waimaipoi/6688182b4ca038db81c91f75d22a4e4041984.jpg.webp,0分钟,,0.0,起送 ¥0,,18963627593,南京市建邺区江东中路98号万达广场3楼步行街0070点位,31.94764,118.821508,10:00-19:30,,,,,0.0,False,折扣;摩提🔆套餐礼盒;摩提🔆尊享摩提;摩提🔆柔滑慕斯;摩提🔆QQ包;摩提🔆最爱芝士;摩提❣️关于我们
4045671,江苏省,南京市,江宁区,汇来客中式快餐(胜太路店),4.6,119.0,月售2530,人均 ¥17,美食 其他地方菜,http://p1.meituan.net/business/8156bf272930d4ee77e74a4bcdcbe096290054.jpg,45分钟,,0.0,起送 ¥20,配送 ¥0.5,17712414503,南京市江宁开发区湖滨公寓YZ-7-102,31.944477,118.817554,"10:20-13:40,16:30-20:05","新用户立减14元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;满26减9;满36减15;满52减19;满65减24;满80减30;折扣商品8.66折起",,“踹肉是真的料足”,百家湖,0.0,True,进店必买;蒸菜;经典小炒;主食;招牌大荤;商务套餐;汤羹类;豪华商务套餐;饮料
10462088,江苏省,南京市,江宁区,蛮头小锅菜｜川湘小炒（托乐嘉店）,4.6,262.0,月售2064,人均 ¥23,美食 湘菜,http://p0.meituan.net/business/7b1d511e743b48970529a65b89bea73064611.jpg,40分钟,,,起送 ¥20,免配送费,13770795319,南京市江宁区秣陵街道将军大道9号托乐嘉花园小商铺220-2,31.94446,118.785118,10:00-22:00,满29减10;满35减12;满49减15;满89减25;满119减30;配送费立减3.5元;本店新用户立减1元;折扣商品5.49折起,,江宁区湘菜回头率第8名,,,False,商家有话;素菜小炒;每月新菜;荤菜小炒;大荤系列;时蔬小炒;主食点心;花甲海鲜;特色汤羹;川湘盆菜;饮料酒水
4054149,江苏省,南京市,江宁区,法纳酒窖,0.0,0.0,,,超市便利,http://p1.meituan.net/business/3d8967fcd2921d47709d621e8768133e146900.jpg.webp,0分钟,,0.0,起送 ¥0,,13046751449,乐山路仁恒江湾新天地负一楼（保利大剧院对面）,31.948119,118.816742,"00:00-01:00,10:00-23:59",,南京城市名人酒店法纳提酒窖。江宁御冠法纳提酒窖。浦口不老村不老茶庄。我们将以最满意的服务。最优惠的价格欢迎您的到来。公司支持团购采购。团队建设。,,,0.0,False,进店必买;精酿啤酒🍺beer;进口葡萄酒;气氛香槟酒🍾️;看球⚽️必点;实体店内环境欢迎欣赏;白酒
4064378,江苏省,南京市,秦淮区,小王排挡,0.0,22.0,月售0,,美食 川菜,http://p0.meituan.net/business/1d824e210994215a8a8ff8b192c5a4e2476053.jpg,44分钟,由 商家 提供配送服务,0.0,起送 ¥40,配送 ¥5,13851495452,南京市建邺区江心洲街道龙门三队92-4号,31.937943,118.816523,09:30-23:30,配送费立减2元,,,,0.0,True,凉菜;川香水煮类;家常小炒、时蔬;私房烧菜;干锅锅仔;汤、羹;主食、点心;酒水;面条炒饭盖浇饭系列;本店特色;龙虾，螺丝，;羊肉，牛肉，锅
4083895,江苏省,南京市,秦淮区,简约中式快餐,0.0,15.0,月售7,,美食 其他饭类套餐,http://p0.meituan.net/waimaipoi/e2c117364fd57d64e7fd2f85236bbec226624.jpg,45分钟,,1.0,起送 ¥20,配送 ¥3,02584121116,南京市江宁开发区通淮街159号颐秀居1014号门面房,31.935523,118.804294,"10:30-16:30,16:30-20:00",,欢迎光临简约中式快餐，您的满意是对我们最好的回报！收藏店铺五星好评我们会不定期的给您发放代金券哦！,,百家湖,0.0,True,招牌套餐类;荤菜类;素菜类;另加类
4089940,江苏省,南京市,建邺区,和善园·包子·粥（金王府商业街店）,4.9,87.0,月售218,,美食 包子/生煎,http://p1.meituan.net/business/dfe13b8387ac3ad45bd20481ac0387bc58846.jpg,30分钟,,0.0,起送 ¥20,免配送费,17372283491,南京市江宁区河定桥金王府商业街B1区46号。,31.949148,118.822356,06:00-17:30,满21减1;满35减3;满45减5;本店新用户立减1元,欢迎光临，很高兴为您服务~,“粉丝的很好吃啦”,河定桥,0.0,True,热销;五谷杂粮;花式包子;饮品粥类;糕团粽子
4094510,江苏省,南京市,秦淮区,龙头锡纸花甲（太平农贸店）,0.0,375.0,月售35,,美食 海鲜,http://p1.meituan.net/waimaipoi/8c0230699dacb941d35e6e8ba148a6c257503.jpg,30分钟,由美团快送提供配送服务,0.0,起送 ¥15,配送 ¥2.5,18851650600,南京市江宁开发区太平农贸市场,31.937793,118.801917,17:30-23:59,满2减1;满25减3;满30减5;满50减8;满80减12;折扣商品8.8折起;领9元券;领20元券,欢迎来到龙头锡纸花甲，在此感谢小主们对本店一直以来的支持和信任，我们坚持追求用心，责任，高品质，高效率，让小主们打心底觉得吃的安全，放心！温馨提醒:1.高峰期提前下单，保障用餐时间。2.下雨天稍有延误请谅解。3.疑问和建议请与本店联系，谢谢,,百家湖,0.0,False,热销;折扣;进店必买;龙头锡纸海鲜;双人套餐;加点配菜;六合活珠子毛鸡蛋;炒饭炒面;酒水饮料;有任何问题请联系我们;美团优惠套餐限时抢;陕西特色凉皮凉面
4129608,江苏省,南京市,江宁区,华润苏果生活超市（文化名园店）,0.0,210.0,,,超市便利,http://p0.meituan.net/waimaipoi/77b47a703d8f46c61217521b30c16474149990.jpg.webp,72分钟,,0.0,起送 ¥20,配送 ¥17.5,025-52782179,南京市江宁区天元西路88号文化名园3号楼一层,31.929886,118.811711,,,正常营业，优惠多多，欢迎下单，便捷1小时到家。,,,1.0,False,折扣;买赠;礼遇中秋;水饮冲调;牛奶酸奶;中外名酒;冷藏冷冻;清凉冷饮;休闲零食;面包蛋糕;美味鲜食;熟食快餐;新鲜水果;时令蔬菜;肉蛋家禽;海鲜荟萃;粮油副食;方便速食1;干货杂粮;进口商品;家居清洁;家清纸品;个护美妆;日用百货;宝贝中心;宠物之家;服装家纺;文娱用品
4158382,江苏省,南京市,江宁区,皇家炒货,0.0,37.0,月售49,,超市便利,http://p0.meituan.net/waimaipoi/14a3474a157eacc78f03fa8f0d593ee543008.jpg,30分钟,由美团快送提供配送服务,0.0,起送 ¥15,配送 ¥4,13913974408,邓家巷中国移动对面,31.937347,118.802253,09:00-21:00,,可以移步太平菜场皇家炒货，老人家接单，请担待。,,百家湖,1.0,False,进店扫玛领虹包;板栗;美团优惠套餐限时抢;葵瓜子;原味花生;五香代壳花生;奶香花生;南瓜子;开心果;夏威夷果;碧根果;杏仁，巴旦木;黑金刚;花生糖;锅巴;鱼皮花生;吊瓜子;葡萄干;桂圆干;蜜枣;红枣;香蕉片;松子;休闲小零食;果干;西瓜子;花生米;葫芦籽;蚕豆;茶瓜子
4172911,江苏省,南京市,江宁区,奶酪时光休闲西餐厅（焗饭·意面·披萨）,4.5,478.0,月售851,人均 ¥22,美食 意面披萨,http://p0.meituan.net/waimaipoi/73663aeedfccc7116bfba01fd6b0310022853.jpg,31分钟,,1.0,起送 ¥20,免配送费,025-86163811,将军大道9号苏果购物广场1层104商铺,31.943075,118.78567,10:00-20:30,"新客爆品专享4.9元特价商品;新用户立减8元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;满39减12;满69减24;满98减36;满118减46;本店新用户立减1元;折扣商品4.15折起;满158元赠送原味奶茶一杯",欢迎光临，很高兴为您服务~,“老板人很好，东西也好吃”,托乐嘉,0.0,True,热销;折扣;进店必买;【💯】折扣套餐;【🍕】手工披萨;【🥩】尊享牛排;【🍛】经典焗饭;【🍝】意大利面;【🍗】缤纷小吃;【🍰】甜品蛋糕;【🥗】轻食沙拉;【🍹】健康饮品;【🥣】香浓暖汤
4176859,江苏省,南京市,江宁区,老鹰锡纸鸡(胜太路店),0.0,2.0,月售5,,美食 中式简餐,http://p0.meituan.net/wmproduct/d1912446831f3cf448ca5bd0337835bb52437.jpg,45分钟,,0.0,起送 ¥20,春节配送 ¥4,18014450063,南京市江宁区秣陵街道池田路9号艺术家园商铺112室,31.940176,118.823264,"00:00-03:00,08:00-23:59",,,,胜太路,0.0,False,黄焖鸡;☆饮料★;♛配菜专区♛;吃货必点;超值套餐
4210485,江苏省,南京市,江宁区,老乡鸡（南京将军大道南航店）,4.6,1258.0,月售3995,人均 ¥23,美食 其他饭类套餐,http://p1.meituan.net/waimaipoi/0d1653bececc83c19e3d64cc20d0555e275481.png,30分钟,,1.0,起送 ¥15,配送 ¥1.5,02566690927,南京市江宁区将军大道20号2-1幢102室(江宁开发区),31.93731,118.785783,06:30-22:00,"新用户立减14元（本优惠与新人首单红包不可同享）,首次使用美团支付最高再减3元;满38减6;满59减12",全国客服电话：4007661777 若有订餐问题或店面电话不通畅，可拨打客服电话咨询。 2003年，老乡鸡第一家快餐店肥西老母鸡在合肥开业；2012年，品牌升级为老乡鸡；2016年老乡鸡入驻南京、武汉；品牌创办至今，老乡鸡在全国已经有800多家直营店，并持续高速发展中。,“鸡翅的味道很棒”,托乐嘉,0.0,True,配餐小食;缤纷饮料;早餐组合;鸡汤馄饨;现熬粥饮;暖心蒸点;煎炸美味;营养蛋品;月月上新;招牌鸡汤;精品套餐;人气推荐;家常现炒;下饭好菜;健康蔬食;主食【需单点】
4218566,江苏省,南京市,江宁区,厝内小眷村（托乐嘉店）,4.8,592.0,月售571,人均 ¥15,甜点饮品 奶茶果汁,http://p0.meituan.net/business/1a30f4c68fcc083d097c9c981912262a174435.png,35分钟,,0.0,起送 ¥20,配送 ¥2.5,17301484390,将军大道9号托乐嘉街区越城汇103-3,31.943259,118.787246,10:20-22:00,,1.外卖为防止撒漏，皆使用纸杯装。 2.单独加料不分装，请备注添加在哪杯。 3.奶霜、棉花糖、布蕾为防止融化，皆另外打包，请撕开封膜倒入后盖上杯盖饮用。 4.杨枝甘露及乳酸菌系列会分层属正常现象，请均匀摇晃后安心饮用。 5.热饮防止热气涨破封膜，皆会在封膜打孔透气，请安心饮用 有任何问题请致电我们,“豆腐嫩嫩甜甜还有芝麻的香味”;点评高分店铺,托乐嘉,0.0,True,季节限定;热销;进店必买;布 蕾;奶 茶;厝內私房茶;水果茶 · 原茶;奶 霜;醇 奶;酸 奶;叭噗冰淇淋;厝內加料區
9096032,江苏省,南京市,江宁区,PICK HQ啤客总部（托乐嘉店）,0.0,2.0,月售4,,甜点饮品,http://p0.meituan.net/waimaipoi/ecc57c555156ecbdcf2a534fbb7afd1e42866.jpg,30分钟,,1.0,起送 ¥20,配送 ¥2.5,13270866882;02587165527,南京市江宁区将军大道9号托乐嘉花园小商铺1幢242室,31.944016,118.785128,14:00-21:00,,主营国内外各品类精酿鲜啤，欢迎各位精酿爱好者莅店指导！实体店铺位于托乐嘉商业街区1栋242室（买买提烧烤楼上），欢迎各位到店体验！,,,0.0,False,进店必买;现打精酿啤酒;瓶装精酿
4242809,江苏省,南京市,江宁区,秀兰鸭血粉丝（南方花园店）,4.3,141.0,月售0,人均 ¥21,美食 粉丝汤,http://p1.meituan.net/business/fe2e4dce26c13e2dde96eeca01a870af95341.jpg,35分钟,,0.0,起送 ¥20,夜间配送 ¥6,15365058102,南京市江宁区东山街道双龙大道829号南方花园瑞阳居4-110室,31.929418,118.82192,09:20-20:25,,每份主食附送一份辣椒，醋。有需要请亲另点 粉丝和汤分开打包,"“鸭胗,鸭肠,鸭肝,鸭血分量十足”;点评高分店铺",岔路口,0.0,False,折扣;🍜主食;🍲套餐;🥗辅食;🍹饮品;🍾调味
4260015,江苏省,南京市,江宁区,毕姥爷小厨房（东宝路店）,0.0,0.0,月售0,,美食 私房菜,http://p1.meituan.net/business/4aaf25545897ee01af80c8be9398de0679229.jpg,40分钟,,0.0,起送 ¥20,夜间配送 ¥2,13959192189,江东街道清河新寓二村1幢5号102室,31.930509,118.825668,"11:00-14:30,16:45-21:30",,本店主。老南京吃货一枚😄纯正家常菜做法。 新客户点餐。加wei信17749526616附好评截图。店小二送5元现金😍。,“地地道道的家常菜”,,0.0,False,招牌菜;汤羹;主食
4283619,江苏省,南京市,秦淮区,甜一点水果,0.0,275.0,月售0,,生鲜果蔬,http://p0.meituan.net/business/52696d4d7ce0ed548e24fe27907ca8c9100143.jpg,40分钟,,0.0,起送 ¥15,配送 ¥4,17327750710,慧园街13号102室,31.93586,118.80767,09:30-23:30,满28减3;满48减5;满68减7;满98减9;满198减20;配送费立减2元;折扣商品3.21折起,🎺🎺小店水果都是每天鲜切现做，质量保证，不满意包退包换，联系电话☎️17327750710,,夫子庙地区,1.0,False,折扣;收藏小店换购;餐后水果;进口水果国产水果;精品果纯切;轻奢沙拉;优惠区;纯鲜果榨汁;缤纷水果捞;精致美果双拼;超值美味三拼;超值果盘四拼;泰国金枕榴莲专区;网红零食饮品区;商务家庭套餐六拼;承接公司大量果切;高档水果礼盒;❤美女店长有话说..;七夕优惠活动
4307565,江苏省,南京市,江宁区,江镇包子（百家湖西花园店）,0.0,39.0,月售7,,美食 中式简餐,http://p0.meituan.net/waimaipoi/836ce31a4037f8bc8cf6cef9415fde4b30720.jpg,50分钟,,1.0,起送 ¥20,春节配送 ¥5.5,15724891308,利源中路168号百家湖西花园伦敦城22栋,31.93157,118.80623,06:10-19:00,配送费立减2元,欢迎光临，很高兴为您服务~,“荠菜大肉包淡淡的菜香味还是好好吃的”,百家湖,0.0,False,进店必买;包子;营养甜饮;糕团粽子;馒头
4314564,江苏省,南京市,江宁区,VGUO味菓奶茶鸡排（胜太路店）,0.0,2.0,,,美食,http://p0.meituan.net/waimaipoi/6e27f8984692680747d887565fbd88e1174975.jpg.webp,60分钟,,1.0,起送 ¥20,配送 ¥3.5,13338950838,胜太路78号湖滨公寓YZ-1-101、102号门面房,31.944161,118.813763,09:00-23:00,配送费立减4元,新店开张，量大味美，优惠多多，欢迎选购！,,,0.0,False,醇香奶茶系列;-果茶系列
9920475,江苏省,南京市,江宁区,蒋仁和砂锅（百家湖金鹰店）,4.7,205.0,月售465,人均 ¥23,美食 砂锅,http://p1.meituan.net/waimaipoi/05be21ff3557c01b4d989d595c5bfc6a362811.jpg,30分钟,,,起送 ¥20,免配送费,13337722557,南京市江宁区双龙大道1688号江宁金鹰购物中心B2层AB2-00358,31.932083,118.820236,10:30-21:00,满37减7;满75减15;满108减25;配送费立减3元;本店新用户立减1元;折扣商品7.58折起,,,,,True,热销;折扣;老卤招牌砂锅;手工土豆粉;老卤特色面;小吃;另加;饮料
4360430,江苏省,南京市,江宁区,士永电脑,0.0,30.0,月售50,,超市便利,http://p0.meituan.net/waimaipoi/09881f3a6269d407a3a071edda1dce6853248.jpg,30分钟,由美团快送提供配送服务,0.0,起送 ¥20,配送 ¥4.5,18061606067,通淮街111-10,31.937041,118.803378,07:30-23:59,,南京专业电脑维修，诚信服务，价格优惠，主要经营电脑组装与维护，公司IT外包服务，网络布线，监控安装，欢迎来电咨询，为您提供专业的技术，优质的服务！ 网络布线、监控安防、兼职网管、数据恢复、专业维修各大品牌笔记本、台式机、显示器、、网络，企业网络 电脑 外包上门服务，18061606067 【部分商品没有上架，如有需要电话联系】,,百家湖,1.0,True,数据线;电脑手机耳机;U盘;无线路由器;车充;音箱;麦;键盘鼠标垫;鼠标;转接头;网线;手机车载支架;交换机;USB 集线器;USB无线网卡;电脑连接线;刻录盘;螺丝刀;硬盘支架;主板电池;笔记本适配器;摄像头;路由器适配器;插线板;机械键盘;充电头
4385758,江苏省,南京市,江宁区,维利康（胜太一店）,0.0,36.0,,,甜蜜蛋糕 面包/小蛋糕,http://p0.meituan.net/waimaipoi/6570e7b307fc30189a90813a5c93638a15555.jpg.webp,60分钟,,1.0,起送 ¥20,配送 ¥3.5,025-51181117,胜太东路36-3号（华夏银行旁）,31.944798,118.82447,07:00-22:00,满30减2;满45减8;满75减12;满105减16;满158减26;配送费立减2元,8号蛋糕是6寸 10号蛋糕是8寸 12号蛋糕是10寸……,,,0.0,True,新品上市;当日烘培;元气吐司;能量餐包;甜蜜甜点;零售点心;切片蛋糕;新鲜果饮;优选蛋糕;甜蜜蛋糕
