shop_id,name,branchname,alt_name,phone,regionname,address,cross_road,big_category,small_category,longitude,latitude
109135680.0,杭州萧山安鼎服装店,,,,萧山区,宁围镇文明路552号,,购物,服装,120.263607,30.213085
109138631.0,跳舞兰鲜花,萧山宁围街道店,,,市心北路,宁围街道宁东社区,营业房1楼19、20号,购物,花店,120.268173,30.219372
109199088.0,耐克专卖店,,,,市心北路,盈丰农副产品综合市场,盈丰街北,购物,运动户外,120.260597,30.235012
109364276.0,小沫儿女装店,,,,市心北路,民营企业发展大厦A座蜂巢,,购物,服装,120.256142,30.231131
109381603.0,电动工具,,,,市心北路,文明路848号商铺,,家装,电工电料,120.26683,30.212805
109398521.0,e时代便利店,,,,钱江世纪城,宁围利一家园盈丰路427号,,购物,超市/便利店,120.247521,30.228298
109417071.0,FERRE,,,,钱江世纪城,宁围镇民和路481号联合中心B座,,购物,其他服饰鞋包,120.254854,30.229991
109431193.0,品味大食堂,,,82872875,市心北路,宁围街道丰东村振宁路815号,,美食,快餐简餐,120.267337,30.215405
109456365.0,东风悦达·起亚杭州德龙4S店,杭州德龙4S店,,82606778,市心北路,市心北路机场高速路口,,爱车,4S店,120.269265,30.221273
109471525.0,萧山汽车修理厂,,,82693838,市心北路,幸福时代北,振宁路地铁站西南350米,爱车,维修保养,120.267532,30.214489
109566050.0,凯迪仕智能锁,,,,萧山区,飞虹路1235号,,家装,智能家居,120.250105,30.22424
109607364.0,日日顺乐家智能柜,,,4006406999,市心北路,宁围镇市心北路与皓月路交叉口万和国际小区5幢过道旁中间层,,家装,基础建材,120.256516,30.233065
109792159.0,定做蚕丝被,,,,市心北路,鸿宁路与鸿达路交叉口南200米,,家装,床品家纺,120.260596,30.235012
109819933.0,信运门窗,,,18268179670,钱江世纪城,文明路559号附近,,家装,门窗,120.263679,30.212859
109864565.0,时新窗帘店,,,,市心北路,宁围镇盈丰综合市场,,家装,窗帘,120.260516,30.235385
109895494.0,仁盛不锈钢,,,,萧山区,文明路619号附近,,家装,家用五金,120.26082,30.212852
109983787.0,意大利雅典窗帘,,,13666614360,市心北路,宁围镇盈丰农贸市场南大门B区25-26号,,家装,窗帘,120.260498,30.234365
110036342.0,珏品餐厅,,,16657120340;86550808,萧山区,民和路481号联合中心C座二楼,,美食,浙菜,120.254286,30.230362
110143871.0,竞舟培训,,,82106687,市心北路,宁围镇振宁路813号禾动漫文化艺术培训学校3楼,,教育培训,国学,120.267416,30.215375
110162778.0,羽绒衣特卖场,,,,市心北路,盈丰农副产品综合市场,盈丰街北,亲子,孕婴用品,120.260596,30.235012
110199338.0,安安家童装,,,,萧山区,振宁路969号附近,,亲子,儿童服饰,120.263848,30.215576
110211541.0,轮滑网拍,,,,市心北路,宁围镇飞虹路1868号顺发和美家9栋3单元102室,,教育培训,轮滑,120.262759,30.228858
110229021.0,我们缘分开始公寓,丰东村分店,,,市心北路,港汇中心,,酒店,经济型,120.267626,30.219389
110236854.0,杭州A郭郭公寓,嘉径艺术会所分店,,,市心北路,绿都港汇中心,,酒店,经济型,120.267839,30.220842
110243370.0,杭州周为公寓,,,,市心北路,港汇中心,,酒店,经济型,120.267839,30.220843
110264445.0,慕玛披萨Muapizza,钱江世纪城店,,15167157454,钱江世纪城,博奥路宁围街道利一村利一家园7-9号,,美食,西餐,120.244266,30.227409
110273896.0,粥小舅,市北店,,,市心北路,宁围街道市心北路563号551-16,,美食,粥店,120.268902,30.213922
110293954.0,丰丰买生鲜美食站,,,15824112503;18058111880,市心北路,宁围街道振宁路809号-1,,美食,水果生鲜,120.267466,30.215408
110294120.0,飞酷思街舞工作室,,,18072956584,钱江世纪城,杭州钱江世纪城祥腾财富中心喜士多二楼,,丽人,舞蹈,120.256699,30.230045
110353992.0,康友四季,钱江世纪城店,,82571180,市心北路,宁围街道利丰路709–711号,国泰科技大厦1楼底商,休闲娱乐,按摩/足疗,120.255731,30.229135
110374012.0,很很好吃,钱江世纪城店,,18758296478;82572927,萧山区,宁围街道利一家园7-5,,美食,快餐简餐,120.244364,30.227138
110376958.0,拿督拉茶,,,13738146201,萧山区,利一家园西门,,美食,茶饮果汁,120.24481,30.227306
110398118.0,川婆麻辣香锅,,,13173611512,萧山区,宁围街道丰北村金鸡路1960号,,美食,干锅/香锅,120.253594,30.227658
110455972.0,曼玲粥店,钱江世纪城店,,82572901,萧山区,利丰路451号,,美食,粥店,120.245936,30.226535
110456839.0,辣兰拌面,,,18325692288,萧山区,宁围镇利丰路475-1号,,美食,面馆,120.255468,30.228894
110494273.0,王何生鲜蔬果店,,,13067773976,萧山区,振宁路892,,美食,水果店,120.264791,30.21617
110520069.0,左·又 美甲美睫,港汇中心店,,17794595148,市心北路,市心北路振宁路绿都港汇中心一号楼1605A,地铁2号线振宁路B口,丽人,美甲,120.267568,30.220354
110529510.0,重庆小面,,,13867149602,萧山区,飞虹路1121号,,美食,面馆,120.247701,30.223769
110529853.0,小桑树染烫改变专门店,飞虹路店,,17521149856;18258466229,萧山区,飞虹路春和钱塘1521号/地铁/2号线飞虹路C/D出口步行780米,口腔医院隔壁,丽人,美发,120.25539,30.225625
110540396.0,潮童星少儿儿童模特形体,萧山港汇校区,,4000303096-97081,市心北路,萧山区宁围镇市心北路绿都港汇中心1号楼1楼（振宁路地铁口B出口）,振宁路地铁口B出口,教育培训,其他才艺,120.268001,30.220715
110541576.0,原香木桶饭,,,15268126607,萧山区,飞虹路,,美食,快餐简餐,120.256165,30.225408
110554731.0,Jolie 生活美容馆,,,13738062823,市心北路,宁围镇市心北路绿都港汇中心2号楼517A,,丽人,皮肤管理,120.267991,30.221167
110560184.0,老王家中式快餐,,,13251029156,市心北路,民和路与盈丰路交叉口东北100米,,美食,快餐简餐,120.251588,30.235491
110570961.0,爱玩爱游亲子成长中心,振宁路店,,15356662976;82573867,萧山区,振宁路906号，丰东花苑16栋底商,,亲子,婴儿游泳,120.264758,30.216186
110572600.0,沙县小吃,利一家园店,,15869177023,萧山区,利丰路471号利一家园,,美食,快餐简餐,120.245783,30.226668
110575446.0,杭州喜宝公寓,,,,市心北路,佳境天城天合苑,,酒店,经济型,120.26806,30.21644
110575883.0,杭州小满的beauty公寓书音路分店,,,,萧山区,利一家园,,酒店,经济型,120.24565,30.22821
110591010.0,玉颜阁美容美体,,,15268551086;13588780849,市心北路,振宁路776号梦巴黎咖啡店旁,振宁路地铁口d口,丽人,SPA美体,120.268202,30.216006
110617632.0,次坞阿生·手工打面馆,振宁路店,,82235153,市心北路,振宁路811-2号,,美食,面馆,120.267455,30.215475
110624285.0,巷子口  火锅,,,15990033773,萧山区,利丰路613号,,美食,重庆火锅,120.253555,30.228468
110649529.0,动乐高增高工作室,,,,萧山区,飞虹路,,教育培训,乐高,120.256609,30.225623
110668843.0,白羊璐远公寓港汇中心店,,,,市心北路,港汇中心,,酒店,经济型,120.26784,30.220842
110699018.0,土家酱香饼,,,18072912860,萧山区,宁围街道利丰路459号,,美食,生煎/锅贴,120.246351,30.226961
110713784.0,杭州晓莲民宿文明路分店,,,,市心北路,宁围镇港汇中心,,酒店,经济型,120.26807,30.219742
110735308.0,ucc国际洗衣干洗店,振宁路店,,13221089328,萧山区,振宁路1247号,,生活服务,洗衣店,120.256704,30.215255
110751315.0,杭州放刺电音文化传播有限责任公司,,,,萧山区,市心北路847、849、851号,,休闲娱乐,其他电影演出赛事,120.262858,30.214366
110773944.0,龙锋手工面,,,15068868986,萧山区,振宁路924号,,美食,面馆,120.264233,30.216237
110776342.0,玻菲生活美容馆,,,18268111044,市心北路,振宁路950号芳盈生活馆二楼,二号线振宁路地铁E口出,丽人,SPA美体,120.263562,30.216161
110795031.0,吃不完兜着走,,,15857012229,萧山区,振宁路,,美食,茶饮果汁,120.264314,30.216167
110801626.0,鱼汐,,,86938625,市心北路,宁围街道皓月路159号-32,,美食,快餐简餐,120.255593,30.23367
110802093.0,花间堂,,,13735550764,市心北路,宁围街道市心北路737号108室,,购物,花店,120.26806,30.216903
110809094.0,多宜口,民和路店,,17398046838,萧山区,民和路联合中心491-1,,美食,生煎/锅贴,120.255585,30.230221
110867559.0,三个橘子钢琴·舞蹈·声乐培训中心,旗舰店,三个橘子,4000303096-14793,市心北路,杭州市萧山区市心北路京港国际2楼,飞虹路地铁站、盈丰路地铁站,教育培训,音乐,120.255699,30.234577
110868599.0,龙虾烧烤,,,,萧山区,"钱江世纪城丰北三苑东北门对面,联合中心B座底商泰宏巷24号",,美食,小龙虾,120.254623,30.229595
110901070.0,盈丰邮政局,,,82606681,钱江世纪城,宁围镇飞虹路1031号,,生活服务,邮局,120.245082,30.22347
110954646.0,国家电网24小时自助服务厅,钱江供电营业厅,,,市心北路,盈丰街与飞虹路交叉口北150米,,生活服务,移动营业厅,120.263983,30.2346
110962024.0,中国体育彩票,,,,萧山区,文明路613号附近,,生活服务,彩票,120.261027,30.212898
110962379.0,萧山农商银行,合丰分理处,,4008896596,萧山区,盈丰路与飞虹路交叉口西北角,,生活服务,营业网点,120.248221,30.224083
110994741.0,中国电信,丰东营业厅,,,萧山区,振宁路942号,,生活服务,电信营业厅,120.263667,30.216127
111014193.0,万达国际速递,,,,钱江世纪城,宁围镇佳境天城成合苑1-2-1501,,生活服务,物流快递,120.265686,30.217688
111031776.0,丰巢快递柜,,,,钱江世纪城,宁围镇佳丰北苑5幢,,生活服务,物流快递,120.244828,30.223486
111044556.0,Focus街舞潮流中心,,,15657198807,萧山区,民和路486号世纪晶钻2幢303室,,丽人,舞蹈,120.256317,30.230366
111054265.0,丰巢快递柜,,,4000633333,市心北路,宁围镇民和路浙江民营企业发展大厦A座,,生活服务,物流快递,120.256142,30.231131
111103394.0,丰巢快递柜,,,,市心北路,宁围镇市心北路1939号万和国际中心5号楼,与皓月路交叉口,生活服务,物流快递,120.256516,30.233065
111131867.0,巨晋房产,丰北三苑店,,13777866663,萧山区,利丰路603号,,生活服务,房产中介,120.253189,30.22838
111162389.0,浙联房产,,,,萧山区,宁围镇振宁路849号,,生活服务,房产中介,120.265984,30.215609
111209538.0,丰北村居家养老服务照料中心,,,,钱江世纪城,利丰路653号附近,,生活服务,社区服务,120.254242,30.228671
111222309.0,真彩图文数码印刷,博地中心店,,83737250,市心北路,民和路与盈丰路交叉口东北150米,,生活服务,图文快印,120.251884,30.235462
111230387.0,丰巢快递柜,,,,奥体博览中心,宁围镇奔竞大道353号杭州国际博览中心E座,,生活服务,物流快递,120.239395,30.230642
111238187.0,科威国际不动产,惠居旗舰店,,82373622,市心北路,宁围镇佳境天城佳境街1-2号,,生活服务,房产中介,120.268341,30.217646
111283364.0,天迈地产,,,,萧山区,宁围镇世纪晶钻1幢1008室,,生活服务,房产中介,120.256721,30.230185
111327383.0,中国移动,大权指定专营店,,15988438515,萧山区,宁围镇飞虹路1047号,,生活服务,移动营业厅,120.245746,30.223445
111328975.0,丰巢快递柜,,,,市心北路,宁围镇佳境天城佳合苑8幢架空层,,生活服务,物流快递,120.26709,30.218977
111392750.0,速递易,,,,市心北路,宁围镇飞虹路顺发和美家9幢,,生活服务,物流快递,120.262674,30.229028
111460469.0,绿城房屋4S,滨江店,,,钱江世纪城,宁围街道利一家园博奥路7-4号,,生活服务,房产中介,120.244372,30.227095
111467563.0,鑫瀛地产,,,,市心北路,宁围镇民营企业大厦B座1909,,生活服务,房产中介,120.256898,30.231542
111493232.0,CoCo都可,联合中心店,,18966491597,萧山区,民和路491-3号,,美食,茶饮果汁,120.255112,30.230259
111494736.0,铁军的家住宿,,,15257151163,钱江世纪城,奔竞大道利二花苑11栋,,酒店,经济型,120.245747,30.235252
111521979.0,下炙轻食便当,市心北路店,,18768179039,市心北路,宁围街道市心北路563号551-28,,美食,快餐简餐,120.269049,30.214012
111532375.0,妃曼婚纱馆,,,18767199838,市心北路,市心北路绿都港汇中心1号楼3106B,,结婚,女士婚纱,120.267717,30.220458
111534038.0,宁捷味,,,82235853,市心北路,市心北路881号,佳境天城底商,美食,快餐简餐,120.268475,30.217923
111542981.0,易惠捷便利店,,,15857106139,市心北路,宁围镇振宁路丰盛大厦803号,,购物,超市/便利店,120.267951,30.215371
111560302.0,重庆小面,,,18267573733,萧山区,利丰路473号,,美食,面馆,120.246453,30.227042
111561042.0,云南过桥米线,,,18268823490,萧山区,利丰路481号,,美食,米粉/米线,120.247133,30.227204
111567156.0,川香馆大食堂,,,15268803148,萧山区,盈丰路423号,,美食,快餐简餐,120.247572,30.228158
111573102.0,一粥七天,钱江世纪城店,,13735410860,萧山区,利丰路利一家园东南门,,美食,粥店,120.245838,30.22697
111573584.0,重庆鸡公煲,,,17630551024,萧山区,利丰路734,,美食,海鲜,120.25773,30.22939
111614702.0,茶丸家,,,13825725528,市心北路,皓月路159-12,,美食,茶饮果汁,120.255388,30.233136
111672798.0,七月果品,,,,萧山区,振宁路926号,,美食,水果店,120.264269,30.216159
111769716.0,瓷肌时光皮肤管理中心,萧山店,,18258130187;13627081305,市心北路,飞虹路1783,金色江南 面对南门右手边第5家商铺,丽人,皮肤管理,120.26132,30.22781
111775691.0,丙子年花艺,,,13429680343,萧山区,民和路453号,,购物,花店,120.256442,30.228604
111783256.0,微爱浪漫定制,浪漫惊喜/气球花艺,,18668114525,市心北路,市心北路港汇中心1号楼2613室,,结婚,求婚策划,120.267731,30.220169
111784178.0,原原所望,,,13216157556,钱江世纪城,飞虹路丰瑞北苑22幢,,丽人,美甲,120.251421,30.226302
111791488.0,重庆鸡公煲利丰路665号店,,,18155712655,萧山区,泰宏巷 丰北三苑,,美食,川菜馆,120.254769,30.228591
111829260.0,老地方小炒,,,,萧山区,利丰路485号,,美食,面馆,120.247174,30.228183
111834352.0,大瀚足道,,,82570586,市心北路,永晖路与利丰路交叉口奥城凯豪大酒店548号B1层1号,,休闲娱乐,按摩/足疗,120.259774,30.230207
111866358.0,日落西湖城/地铁口上/设计师自己的家/舒适LOFT公寓/极简设计智能家居,,,4000660190,市心北路,市心北路853号,,其它,榛果民宿,120.26776,30.22017
111878797.0,风传公关策划有限公司,,,57139567,市心北路,宁围镇万和国际6幢19楼,,生活服务,公关策划/网络营销,120.256893,30.233049
111883748.0,杭州首发进出口有限公司,,,,市心北路,民和路500号浙江民营企业发展大厦A座13层,,生活服务,进出口报关,120.256136,30.230948
111923182.0,灰色系温馨小窝,,,0571-10107888,萧山区,滨江·金色江南2-1502杭州市萧山区宁围镇飞鸿路,,酒店,经济型,120.25997,30.22801
111935210.0,常春藤饮品培训学校,,,18158694656,市心北路,民和路浙江民营企业发展大厦B座17楼,,美食,饮品店,120.256899,30.231417
111942800.0,七菓仓,丰北店,,13296735390,萧山区,宁围街道利丰路680号,,美食,水果店,120.245807,30.226646
111944032.0,瑞幸咖啡,诺德财富中心店,,4000100100,市心北路,宁围街道皓月路159号诺德财富中心1幢一层大堂,,美食,咖啡厅,120.25509,30.23377
111946468.0,兜兜小吃,,,15857012229,萧山区,振宁路922号,,美食,快餐简餐,120.264292,30.216128
111952225.0,研心臻品烘焙,,,17757167107,萧山区,利丰路718-2号,,美食,面包烘焙,120.257025,30.229373
111958368.0,果鲜生,,,15267681676,萧山区,民和路491号联合中心,,美食,水果店,120.255308,30.230168
111986026.0,Mr.Z的家的民宿,,,4000660190,萧山区,利丰路利257号利一家园,,酒店,民宿,120.245626,30.227927
111987273.0,杭州地铁民宿,钱江世纪城店,,4000660190,市心北路,宁围街道港汇中心,,酒店,民宿,120.26776,30.22017
111988557.0,一陌茶旅,,,15267485530,萧山区,民和路477号,,美食,茶饮果汁,120.255882,30.229575
112015367.0,日落西湖城/地铁口上/设计师自己的家/舒适LOFT公寓/极简设计智能家居钱江世纪城地标建筑/全景视野,,,4000660190,市心北路,市心北路853号,,其它,榛果民宿,120.267761,30.220169
112015978.0,利丰路诊所,,,,萧山区,宁围街道利丰路483号,,医疗健康,综合诊所,120.247223,30.227259
112016190.0,蒸早,,,18734277587,萧山区,飞虹路1033号-2,,美食,快餐简餐,120.245254,30.223354
112036549.0,红燕面馆,,,18329169958,萧山区,盈丰路409号,,美食,面馆,120.247567,30.227802
112037993.0,今日菜坊,美城店,,85088518,萧山区,宁围街道飞虹路1540号美哉美城农贸市场,一楼31号,美食,水果生鲜,120.25689,30.225643
112058207.0,佰佳旺,博地中心店,,15551883606,市心北路,盈丰路博地中心A座西侧,,美食,浙菜,120.2524,30.234768
112061233.0,钱江世纪城地铁口Loft复式现代欧式两房，距离二号线地铁口100米，近机场高速，近杭州奥体中心，湘湖,,,4000660190,市心北路,市心北路,,其它,榛果民宿,120.26776,30.22017
112071774.0,一种味道,钱江世纪城店,,15824116562,萧山区,宁围街道宁围街道泰宏巷22-1号,,美食,快餐简餐,120.255431,30.230209
112076529.0,杭州宝岛眼镜,民和路店,,82756097,萧山区,民和路475号,,购物,眼镜店,120.255752,30.229637
112134477.0,蔡阿姨DRINK,绿都港汇店,,,市心北路,市心北路895号,,美食,茶饮果汁,120.268394,30.220194
112229761.0,小胖面馆,,,13588466557,萧山区,泰宏巷42号钱江世纪城联合中心C座,,美食,面馆,120.254841,30.230242
112289110.0,中科蔚洁,萧山店,,18888942731,钱江世纪城,民和路博地大厦20楼,,家装,建材,120.254465,30.231812
112296232.0,花吃了那只喵,,,13758225997,市心北路,飞虹路,,宠物,宠物店,120.260344,30.227994
112296748.0,鲜脂料理,杭州总店,,18969955055;18090073004,市心北路,杭州萧山振宁路D1出口市心北路737-103,,美食,日本料理,120.268343,30.216829
112297050.0,好多肉汉堡,钱江世纪城店,,13173677779,市心北路,宁围街道皓月路159号-10,,美食,西式快餐,120.25556,30.233594
112304112.0,国丽足道SPA棋牌会所,钱江世纪城分店,钱塘风情,87806555,钱江世纪城,民和路630-10号（地铁盈丰站10米）,地铁盈丰站10米,休闲娱乐,按摩/足疗,120.252129,30.235394
112310897.0,老妈烫饭,,,13336061732,市心北路,市心北路551-21号,,美食,快餐简餐,120.268524,30.213821
112484198.0,贝丝科技美发BESTSALON,钱江世纪城联合中心店,,82513931,萧山区,萧山区民和路联合中心A座一楼,,丽人,美发,120.255422,30.229935
112497764.0,彤熙美肤工作室,,,82573709,市心北路,港汇中心2号楼3楼307室,,丽人,皮肤管理,120.26796,30.22075
112500399.0,恒晟图文,博地中心店,,82475140;17357149873,钱江世纪城,民和路博地中心A座1602室,,生活服务,图文快印,120.251907,30.234926
112515804.0,李白图书馆餐厅·小龙虾节,博地中心店,,83685959;82138313,钱江世纪城,盈丰路博地中心C座1号电梯4楼,地铁盈丰路站C出口,美食,浙菜,120.252164,30.236052
112520773.0,香小饭•烤肉拌饭,,,15715763640,市心北路,海杰德大厦,,美食,快餐简餐,120.268955,30.213966
112529091.0,二狗烘焙,联合中心店,,82513989;18257148314,萧山区,宁围街道泰宏巷32号,,美食,面包烘焙,120.255417,30.22987
112534139.0,初心饮品,,,13655655615,市心北路,皓月路154号,,美食,茶饮果汁,120.256577,30.232993
112534223.0,黄家玉厨,,,13185020516,市心北路,振宁路858号,,美食,快餐简餐,120.269163,30.215682
112600098.0,速派管道疏通,钱江店,,18505819379,萧山区,永晖路佳境天城佳境社区居委会旁,,生活服务,管道疏通,120.265846,30.21694
112602229.0,朵朵视觉造型工作室,,,15868535774,市心北路,市心北路绿都港汇中心2号楼412室,振宁路地铁口旁,丽人,美发,120.267913,30.220934
112613392.0,SPASSK,,,,市心北路,佳境街17号,,购物,超市/便利店,120.268064,30.216837
112625743.0,UCC国际洗衣,金色江南店,,18857153585,萧山区,飞虹路1721号,,生活服务,洗衣店,120.259391,30.227179
112626478.0,ID酷少儿街舞,奥体校区,,56757565,市心北路,民和路浙江民营企业发展大厦B座16楼,,教育培训,少儿舞蹈,120.256873,30.231527
112659452.0,志芳装饰,,,,萧山区,飞虹路1537,,家装,装修设计,120.25609,30.225968
112662793.0,杭州未末工业设计有限公司,,,,市心北路,民和路富业巷1号浙江民营企业发展大厦A座5层503号,,家装,装修设计,120.256134,30.231066
112667548.0,浙江省杭州市萧山区奥体御金台充电站,,,85126000,钱江世纪城,金鸡路与利二路交叉口,,爱车,充电站/桩,120.241699,30.23493
112676895.0,杭州慕泽堂空间设计有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座3层304室,,家装,全包装修,120.256134,30.231066
112710776.0,万和国际中心广场电动汽车充电站,,,,市心北路,万和国际小区门口,,爱车,充电站/桩,120.256172,30.232632
112754712.0,杭州顶集男装设计有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座14层,,家装,装修设计,120.256134,30.231066
112771622.0,老婆大人量贩零食连锁,振宁路店,,13777550221;13656683684,萧山区,振宁路954号,,美食,零食,120.26341,30.21624
112790397.0,浙江子煌装饰工程有限公司,,,,钱江世纪城,民和路501号联合中心C座11F,,家装,装修设计,120.25431,30.23036
112802773.0,浙江勤业建筑设计有限公司,,,,钱江世纪城,民和路525号三宏国际大厦9~11F,,家装,装修设计,120.254159,30.231243
112805473.0,电动汽车充电站,,,,市心北路,民企大厦北入口处,,爱车,充电站/桩,120.255943,30.231489
112832396.0,杭州思维装饰工程有限公司,,,,市心北路,皓月路188号万和国际中心9F,,家装,装修设计,120.257088,30.233963
112869846.0,飞飞饭店,,,,市心北路,海杰德大厦西南50米,市心北路西,美食,快餐简餐,120.268135,30.213888
112896341.0,杭州汇航玻璃装饰有限公司,,,82203634,萧山区,文明路567,,家装,建材,120.26326,30.212839
112910679.0,浙江省杭州市萧山区奥体国际博览中心充电站,,,,奥体博览中心,奥体国际博览中心会场1层平台,,爱车,充电站/桩,120.240967,30.229601
112923034.0,浙江恒辉勘测设计有限公司,,,,萧山区,文明路598,,家装,装修设计,120.26162,30.21292
112936811.0,礼米农业杭州服务中心,,,,萧山区,文明路613,,美食,水果生鲜,120.26097,30.21295
112973979.0,国家电网佳丰北苑小区电动汽车充电站,,,85126000,钱江世纪城,佳丰北苑小区对面,,爱车,充电站/桩,120.24647,30.22221
112992556.0,童画美术教育连锁机构,杭州奥体校区,,82376162,萧山区,盈丰路310,,教育培训,美术,120.24898,30.22446
113015950.0,萧山区宁围中心幼儿园,丰东花苑园区,,,萧山区,振宁路928,,教育培训,幼儿园,120.263619,30.216865
113019460.0,何鑫食品商行,,,18358187855,萧山区,顺丰家园东北50米,振宁路北,美食,更多食品保健,120.263667,30.216127
113030816.0,杭州万越装饰工程有限公司,,,13606510468,市心北路,富业巷1号浙江民营企业发展大厦A座14层,,家装,装修设计,120.255929,30.230836
113034324.0,美的中央空调17,,,,萧山区,春和钱塘4号楼,,家装,家用电器,120.257133,30.226688
113059583.0,昊然石材,,,,市心北路,文明路484,,家装,瓷砖石材,120.267754,30.212784
113100976.0,卫发大药房,美哉美城店,,13914941139,萧山区,宁围街道飞虹路美哉美城农贸市场旁边30米,,医疗健康,药店,120.256989,30.225734
113157953.0,朱丹丽,,,18858283778,钱江世纪城,佳境天城佳合苑5幢2单元1801,,医疗健康,其他医疗,120.266151,30.217842
113170798.0,虾雨鱼爱吧,,,18989497345,萧山区,利丰路634号,,美食,老北京火锅,120.254058,30.227915
113171513.0,张飞烧烤,,,82513657,萧山区,宁围街道利丰路625号,,美食,川菜馆,120.253485,30.227893
113174271.0,罗森,博地中心店,,15073847172,市心北路,市心北路盈丰路路口博地中心A座一楼,,购物,超市/便利店,120.252468,30.235214
113191845.0,朗诗寓,盈丰店,,18969964205,萧山区,盈丰路,,酒店,公寓式酒店,120.249776,30.215679
113209251.0,浙江九磊文化创意发展有限公司,,,,萧山区,宁围镇钱江世纪城民和路525号三宏国际大厦8楼B6办公室,,生活服务,公司企业,120.254799,30.231276
113210216.0,育正文慧学校,,,82633338;15356133338,市心北路,市心北路555号,,教育培训,音乐,120.268772,30.213869
113217009.0,杭州同劲信息科技有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座16层1601-2室,,生活服务,公司企业,120.256264,30.231039
113218480.0,杭州千克知识产权代理有限公司,,,,钱江世纪城,泰宏巷28号联合中心B座12F,,生活服务,公司企业,120.2545,30.22976
113221230.0,杭州响亮电子科技有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座20层,,生活服务,公司企业,120.256264,30.231039
113225361.0,浙江省工业设备安装集团有限公司,第三分公司,,,钱江世纪城,民和路479号国泰科技大厦2单元19F,,生活服务,公司企业,120.25546,30.22936
113227781.0,杭州静睿家居科技有限公司,,,57154010,钱江世纪城,民和路501号联合中心C座11F,,生活服务,公司企业,120.25431,30.23036
113248340.0,中城建第八工程局集团有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座15层,,生活服务,公司企业,120.25626,30.23104
113265991.0,杭州萧山杭雅摩托车商行,,,,市心北路,市心北路517,,爱车,摩托车,120.268929,30.21295
113280852.0,育华奇妙园,,,,萧山区,民和路423,,教育培训,更多教育培训,120.25758,30.22724
113300001.0,浙江恒则熙交通科技有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座16层1602室,,生活服务,公司企业,120.25626,30.231041
113304131.0,唱童音乐国际,,,,市心北路,富业巷21号浙江民营企业发展大厦B座16层,,教育培训,其他音乐培训,120.25676,30.23139
113305687.0,杭州冠喜智能科技有限公司,,,,市心北路,富业巷21号浙江民营企业发展大厦B座27层,,生活服务,公司企业,120.25676,30.23139
113308288.0,杭州玖众科技有限公司,,,,市心北路,富业巷21号浙江民营企业发展大厦B座23层,,生活服务,公司企业,120.256531,30.231239
113314022.0,杭州尚变网络科技有限公司,,,,萧山区,民和路501号联合中心北区c幢18楼,,生活服务,公司企业,120.254875,30.229881
113317455.0,杭州萧山城厢中心供销合作社,,,,市心北路,文明路458,,生活服务,联通营业厅,120.268784,30.21269
113324875.0,杭州星臻国际贸易有限公司,,,,萧山区,民和路501号联合中心C座12F,,生活服务,公司企业,120.254311,30.23036
113324956.0,杭州晟商科技有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座21层,,生活服务,公司企业,120.256264,30.231039
113325970.0,杭州科瑞特环境技术有限公司,,,,市心北路,富业巷21号浙江民营企业发展大厦B座19层,,生活服务,公司企业,120.25676,30.23139
113330995.0,源邦地产,,,13067775128,市心北路,皓月路152号,,生活服务,房产中介,120.255768,30.232367
113331127.0,杭州新松机器人自动化有限公司,,,,萧山区,民和路479号国泰科技大厦2单元22F,,生活服务,公司企业,120.255463,30.229361
113335478.0,楠楠精品女装,,,,萧山区,振宁路927,,购物,服装,120.263939,30.215561
113339069.0,杭州攀龙网络科技有限公司,,,,萧山区,民和路479号国泰科技大厦2单元14F,,生活服务,公司企业,120.255463,30.229361
113339554.0,杭州路顺建设工程有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座18层,,生活服务,公司企业,120.256264,30.231039
113340352.0,杭州永兔智能科技有限公司,,,83733938,萧山区,宁围镇钱江世纪城民和路481号联合中心南区2幢502室,,生活服务,公司企业,120.255104,30.229904
113340482.0,浙江杜塞智能家居科技有限公司,,,,钱江世纪城,民和路501号联合中心C座13F,,生活服务,公司企业,120.25431,30.23036
113342551.0,杭州尚元筑品建筑景观有限公司,,,,萧山区,民和路501号联合中心C座15F,,生活服务,公司企业,120.254311,30.23036
113352304.0,杭州一道网络科技有限公司,,,,市心北路,富业巷21号浙江民营企业发展大厦B座17层,,生活服务,公司企业,120.25676,30.23139
113356167.0,杭州双盈供应链科技有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座23层,,生活服务,公司企业,120.256264,30.231039
113363317.0,浙江辰龙检测技术有限公司,,,,萧山区,民和路481号联合中心A座11F,,生活服务,公司企业,120.255463,30.229851
113364608.0,杭州领欣生物科技有限公司,,,,钱江世纪城,泰宏巷28号联合中心B座11F,,生活服务,公司企业,120.2545,30.22976
113367464.0,杭州随瑞科技有限公司,,,,市心北路,富业巷1号浙江民营企业发展大厦A座17层1702室,,生活服务,公司企业,120.256264,30.231039
