id,name,dtype,typecode,address,tel,adname,marlon,marlat,wgs84lon,wgs84lat,big_category,medium_category,small_category
B0FFFRUH5G,丰二二组,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.25333,30.225629,120.2488605106632,30.228085615779257,地名地址信息,普通地名,村庄级地名
B023B1AKNU,丰二十一组,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.254936,30.226671,120.25046730959215,30.22912727364292,地名地址信息,普通地名,村庄级地名
B0FFFRU759,丰二七组,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.25589,30.224419,120.25142196459694,30.22687521040979,地名地址信息,普通地名,村庄级地名
B0FFGQ652F,利二路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.242654,30.235491,120.2381748905572,30.23794628371978,地名地址信息,交通地名,道路名
B023B1A394,丰北村,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.255991,30.230952,120.25152247742938,30.23340775469991,地名地址信息,普通地名,村庄级地名
B0FFHUGN96,利二花苑4栋,地名地址信息;地名地址信息;地名地址信息,190000.0,萧山区,[],萧山区,120.24492,30.233944,120.24044331366656,30.236399894258444,地名地址信息,地名地址信息,地名地址信息
B023B1ALYO,丰二三组,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.25475,30.215829,120.25028210018432,30.21828598533294,地名地址信息,普通地名,村庄级地名
B0FFI2Y353,利二花苑11栋,地名地址信息;地名地址信息;地名地址信息,190000.0,萧山区,[],萧山区,120.245769,30.235182,120.24129301372994,30.237637945353228,地名地址信息,地名地址信息,地名地址信息
B023B08O2L,盈一村,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.264445,30.235548,120.25997847738816,30.23800006240301,地名地址信息,普通地名,村庄级地名
B023B08O1S,五堡河,地名地址信息;自然地名;河流,190204.0,萧山区,[],萧山区,120.258519,30.23318,120.25405133538348,30.23563487208066,地名地址信息,自然地名,河流
B023B08O2H,盈丰盛,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.258958,30.235707,120.2544902803502,30.23816154360013,地名地址信息,普通地名,村庄级地名
B023B08NZJ,丰东村,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.264842,30.215634,120.26037714153472,30.218087130602257,地名地址信息,普通地名,村庄级地名
B023B1AKO9,盈一十三,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.2652,30.23177,120.2607338471585,30.2342218962279,地名地址信息,普通地名,村庄级地名
B0FFH559HF,盈丰街,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.266892,30.232385,120.26242584398857,30.23483581645249,地名地址信息,交通地名,道路名
B0FFFRNQER,丰东十二,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.259811,30.223159,120.25534457776838,30.22561407172137,地名地址信息,普通地名,村庄级地名
B0FFGQ6UUZ,铁东路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.269228,30.234548,120.26476153273602,30.23699706507977,地名地址信息,交通地名,道路名
B023B1AKPQ,盈一五组,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.2607,30.231419,120.2562331498578,30.233873171650263,地名地址信息,普通地名,村庄级地名
B0FFGSWEOW,利丰路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.245786,30.226665,120.24131072704364,30.229121527125542,地名地址信息,交通地名,道路名
BZA3QQ01FL,博奥路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.243773,30.22029,120.23929629827548,30.222746561861936,地名地址信息,交通地名,道路名
BZA3QQ010W,S4机场高速,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.239695,30.21732,120.23521403862172,30.21977552503068,地名地址信息,交通地名,道路名
BZA3QQ01FM,守信路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.246429,30.220718,120.24195479904152,30.223174991758054,地名地址信息,交通地名,道路名
B0FFGSWEPY,民和路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.254464,30.231811,120.24999464099466,30.234267020027247,地名地址信息,交通地名,道路名
BZA3QQ019S,盈丰路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.248844,30.222314,120.24437170052754,30.22477107518778,地名地址信息,交通地名,道路名
B0FFH4WCTP,飞虹路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.250347,30.224017,120.24587569399152,30.22647396939712,地名地址信息,交通地名,道路名
BZA3QQ01FP,仁义弄,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.24897,30.222399,120.24449779242708,30.224856073314605,地名地址信息,交通地名,道路名
BZA3QQ00XM,机场城市大道,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.244256,30.217849,120.23977998268283,30.220305813485247,地名地址信息,交通地名,道路名
B0FFHPGDK9,奔竞大道与望博路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.241172,30.227667,120.23669190667168,30.23012238638997,地名地址信息,交通地名,路口名
B0FFHPLJX5,利丰路与望博路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.242718,30.226153,120.23823972363924,30.22860893508104,地名地址信息,交通地名,路口名
B0FFHPKEIS,利丰路与笃学路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.240165,30.223855,120.23568405958784,30.226310292911595,地名地址信息,交通地名,路口名
BZA3QQ01FO,仁孝路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.25147,30.221426,120.2469996864084,30.223883078450115,地名地址信息,交通地名,道路名
B0FFHVG8SG,守信路与飞虹路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.24641,30.223136,120.2419355840485,30.225592838009803,地名地址信息,交通地名,路口名
B0FFI8L0XQ,利丰路与博奥路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.243989,30.226356,120.23951201944476,30.228812224049648,地名地址信息,交通地名,路口名
B0FFHVJNKP,利丰路与飞虹路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.239529,30.222487,120.23504741644946,30.224942144832887,地名地址信息,交通地名,路口名
B0FFHPLPOM,望博路与笃学路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.241899,30.223544,120.23742005371652,30.225999876045623,地名地址信息,交通地名,路口名
B0FFHVHCK8,笃学路与飞虹路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.241969,30.22252,120.23749021428496,30.224975961213584,地名地址信息,交通地名,路口名
B0FFI8LAFZ,博奥路与飞虹路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.244073,30.222747,120.23959639923704,30.225203473476068,地名地址信息,交通地名,路口名
BZA3QR00NF,丰盈线,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.264961,30.231111,120.2604948845559,30.23356307947198,地名地址信息,交通地名,道路名
BZA3QR00NG,市心北路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.269038,30.218142,120.26457289456286,30.22059227368728,地名地址信息,交通地名,道路名
BZA3QR00P9,扬帆路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.259334,30.223365,120.25486741354952,30.22582023771824,地名地址信息,交通地名,道路名
BZA3QR00O4,S4机场高速入口(机场公路方向),地名地址信息;交通地名;高速路入口,190305.0,萧山区,[],萧山区,120.267049,30.22362,120.262583559357,30.226071295751023,地名地址信息,交通地名,高速路入口
B0FFGQA9F4,市心北路与扬帆路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.267417,30.227712,120.26295121624902,30.230162789009388,地名地址信息,交通地名,路口名
BZA3QR00O1,民和路出口(S4机场高速西向),地名地址信息;交通地名;高速路出口,190304.0,萧山区,[],萧山区,120.266828,30.223951,120.26236253451556,30.226402417265405,地名地址信息,交通地名,高速路出口
B0FFI8I5BZ,市心北路与S4机场高速交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.268665,30.224025,120.264199447149,30.22647517412468,地名地址信息,交通地名,路口名
B0FFHPKBKE,市心北路与机场城市大道交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.268658,30.224107,120.2641924410198,30.22655717383136,地名地址信息,交通地名,路口名
B0FFI8GZVC,市心北路与S4机场高速出口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.268341,30.225039,120.26387538885604,30.227489336194736,地名地址信息,交通地名,路口名
B0FFI8GDOC,市心北路与S4机场高速入口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.268567,30.222777,120.26410155717409,30.22522732248539,地名地址信息,交通地名,路口名
B0FFGYOH48,佳丰北苑5幢,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.244827,30.223487,120.24035108042555,30.22594357472409,地名地址信息,门牌信息,楼栋号
B0FFH55A6F,皓月路,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.256076,30.233591,120.25160730102311,30.23604655240293,地名地址信息,交通地名,道路名
B0FFHVGJGT,博奥路与奔竞大道交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.242295,30.229359,120.23781600829004,30.23181460915947,地名地址信息,交通地名,路口名
B0FFI8IIY7,利丰路与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.248028,30.227028,120.24355465715816,30.22948473524586,地名地址信息,交通地名,路口名
B023B08NYH,瑞记埠,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.253648,30.213317,120.24917970226416,30.215774322979737,地名地址信息,普通地名,村庄级地名
B0FFI8ICFV,利丰路与海宴路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.239513,30.221623,120.23503146801752,30.22407819290159,地名地址信息,交通地名,路口名
B0FFI8OLYJ,博奥路与扬帆路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.243775,30.220345,120.23929829579916,30.222801558913165,地名地址信息,交通地名,路口名
B0FFI8LX8L,盈丰路与飞虹路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.248666,30.223512,120.2441934615918,30.22596899353358,地名地址信息,交通地名,路口名
B0FFI8HP0W,扬帆路与笃学路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.241956,30.220117,120.23747739689485,30.222573107069667,地名地址信息,交通地名,路口名
B0FFI8HFB0,守信路与扬帆路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.24643,30.220736,120.24195579846332,30.22319299076496,地名地址信息,交通地名,路口名
B0FFI8IBAX,仁义弄与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.248761,30.222357,120.2442886314988,30.22481406986819,地名地址信息,交通地名,路口名
B0FFI8GZ01,书音路与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.248007,30.229187,120.24353346306523,30.23164359081341,地名地址信息,交通地名,路口名
B0FFI8HGUS,书音路与奔竞大道交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.243628,30.230714,120.2391502969756,30.23316985434736,地名地址信息,交通地名,路口名
B0FFHJTPRD,佳丰北苑27号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.24793,30.225681,120.24345668647842,30.22813781698293,地名地址信息,门牌信息,楼栋号
B0FFI8LHFO,利丰路与扬帆路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.239377,30.219924,120.23489544333772,30.222379245917622,地名地址信息,交通地名,路口名
B0FFI8II6Q,扬帆路与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.248906,30.221241,120.24443383709055,30.223698144077847,地名地址信息,交通地名,路口名
B0FFI8I49F,利二路与博奥路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.239428,30.231361,120.23494556760612,30.233815524121887,地名地址信息,交通地名,路口名
B0FFI8LWDR,仁孝路与飞虹路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.251093,30.224199,120.246622203788,30.2266559269456,地名地址信息,交通地名,路口名
B0FFI8L5ZF,书音路与利丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.251062,30.227483,120.24659091367542,30.22993971536584,地名地址信息,交通地名,路口名
B0FFI8KG9M,仁义弄与仁孝路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.251297,30.222982,120.2468264425326,30.225438992249835,地名地址信息,交通地名,路口名
B0FFI8OK1V,丹华路与利二路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.240387,30.23263,120.23590559991878,30.23508478878442,地名地址信息,交通地名,路口名
B0FFI8P31X,盈丰路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.248637,30.231533,120.24416378179625,30.23398946341545,地名地址信息,交通地名,路口名
B0FFI8HXII,仁孝路与扬帆路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.25144,30.221911,120.24696962660512,30.224368050224328,地名地址信息,交通地名,路口名
B0FFHVJEBL,书音路与飞虹路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.252314,30.224495,120.2478439845352,30.22695181194225,地名地址信息,交通地名,路口名
B0FFI8IARU,皓月路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.250478,30.230287,120.2460062746686,30.23274355337032,地名地址信息,交通地名,路口名
B0FFI8M4Q1,博奥路与S4机场高速交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.243802,30.21768,120.23932554138612,30.2201367272663,地名地址信息,交通地名,路口名
B0FFI8HA1B,奔竞大道与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.245239,30.233058,120.24076269116192,30.23551401098589,地名地址信息,交通地名,路口名
B0FFI8OK1R,利丰路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.252643,30.227855,120.24817291501576,30.230311557493792,地名地址信息,交通地名,路口名
B0FFHVJDY1,守信路与机场城市大道交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.24638,30.218177,120.24190596313196,30.220634141221066,地名地址信息,交通地名,路口名
B0FFI8HIXO,博奥路与机场城市大道交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.243665,30.217474,120.23918841911146,30.219930709032507,地名地址信息,交通地名,路口名
B0FFI8KAPQ,盈丰路与S4机场高速交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.24897,30.218563,120.2444981064049,30.221020310325503,地名地址信息,交通地名,路口名
B0FFI8L1UD,利二路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.241873,30.234507,120.2373931269108,30.236962135407182,地名地址信息,交通地名,路口名
B0FFHPKBA3,丰二路与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.24904,30.217329,120.24456826200972,30.219786386427035,地名地址信息,交通地名,路口名
B0FFHVFY9O,金鸡路与飞虹路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.254024,30.224956,120.24955496197016,30.227412552730257,地名地址信息,交通地名,路口名
B0FFHVGX0Z,机场城市大道与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.248963,30.218692,120.24449109037371,30.22114930231676,地名地址信息,交通地名,路口名
B0FFH251ER,丰瑞北苑13号楼,地名地址信息;门牌信息;楼栋号,190403.0,书音路杭州奥体博览城钱江世纪城东区,[],萧山区,120.251658,30.225847,120.24718744969545,30.228303783311887,地名地址信息,门牌信息,楼栋号
B0FFH24A4M,丰瑞北苑12号楼,地名地址信息;门牌信息;楼栋号,190403.0,书音路杭州奥体博览城钱江世纪城东区,[],萧山区,120.251814,30.225419,120.24734358734707,30.22787579859156,地名地址信息,门牌信息,楼栋号
B0FFH255A4,丰瑞北苑23号楼,地名地址信息;门牌信息;楼栋号,190403.0,书音路杭州奥体博览城钱江世纪城东区,[],萧山区,120.25153,30.226279,120.2470593293199,30.22873576473508,地名地址信息,门牌信息,楼栋号
B0FFH2830N,丰瑞北苑1号楼,地名地址信息;门牌信息;楼栋号,190403.0,风瑞北苑1,[],萧山区,120.251978,30.224885,120.2475077377601,30.227341818954223,地名地址信息,门牌信息,楼栋号
B0FFI8KJ7U,扬帆路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.254303,30.222584,120.2498343092944,30.225040655899164,地名地址信息,交通地名,路口名
B0FFHFPJ26,顺发·美哉美城4号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.255187,30.222991,120.25071873850828,30.225447458762336,地名地址信息,门牌信息,楼栋号
B0FFI8I5HD,振宁路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.254082,30.215238,120.24961378923592,30.21769514140141,地名地址信息,交通地名,路口名
B0FFHFPJ2G,顺发·美哉美城14号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.255889,30.224896,120.25142092509364,30.227352180002345,地名地址信息,门牌信息,楼栋号
B0FFHFPJ2D,顺发·美哉美城11号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.255959,30.224331,120.2514910042702,30.22678719959266,地名地址信息,门牌信息,楼栋号
B0FFHFMU8D,金昌·春和钱塘3号楼,地名地址信息;门牌信息;楼栋号,190403.0,宁围街道丰二飞虹路金昌·春和钱塘,[],萧山区,120.256146,30.226106,120.25167794596696,30.228562039465466,地名地址信息,门牌信息,楼栋号
B0FFHFPJ29,顺发·美哉美城7号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.256152,30.223701,120.2516841455223,30.226157192845,地名地址信息,门牌信息,楼栋号
B0FFHFMU8G,金昌·春和钱塘6号楼,地名地址信息;门牌信息;楼栋号,190403.0,春和钱塘(飞虹路北120米),[],萧山区,120.25621,30.226917,120.2517419089999,30.22937297059156,地名地址信息,门牌信息,楼栋号
B0FFHFPJ25,顺发·美哉美城3号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.256227,30.223107,120.25175922853536,30.22556321192957,地名地址信息,门牌信息,楼栋号
B0FFHFPJ2F,顺发·美哉美城13号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.2567,30.224998,120.252232285064,30.2274539687026,地名地址信息,门牌信息,楼栋号
B0FFHPL13K,平澜路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.240179,30.235383,120.23569713122647,30.23783752296445,地名地址信息,交通地名,路口名
B0FFHVJ64N,仁孝路与机场城市大道交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.251662,30.219336,120.24719198519956,30.221793193363705,地名地址信息,交通地名,路口名
B0FFGGGYN6,丰二路与振宁路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.246308,30.214714,120.24183418185947,30.21717133813916,地名地址信息,交通地名,路口名
B0FFI8KDRA,丰西路与文明路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.242294,30.21369,120.23781629064896,30.21614658686373,地名地址信息,交通地名,路口名
B0FFI8II2T,博奥路与文明路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.243627,30.213658,120.23915069281824,30.21611492538864,地名地址信息,交通地名,路口名
B0FFI8HRVT,丰二路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.254208,30.218698,120.24973957546968,30.221154913044288,地名地址信息,交通地名,路口名
B0FFHVI3XF,振宁路与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.249254,30.214744,120.24478263914506,30.21720154347564,地名地址信息,交通地名,路口名
B0FFHVI0D0,民和路与皓月路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.25422,30.232064,120.24975048822203,30.234520046265388,地名地址信息,交通地名,路口名
B0FFI8L1WT,民和路与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.250897,30.235012,120.24642518313716,30.2374682102102,地名地址信息,交通地名,路口名
B0FFI8G7FI,丰二路与文明路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.246227,30.213509,120.24175320737588,30.215966397845843,地名地址信息,交通地名,路口名
B0FFI8HJT0,利丰路与民和路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.256348,30.22918,120.25187978657638,30.23163578585835,地名地址信息,交通地名,路口名
B0FFI8L52E,金鸡路与S4机场高速交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.254385,30.220041,120.2499165617397,30.22249779960435,地名地址信息,交通地名,路口名
B0FFI8HI4X,济仁路与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.25415,30.217093,120.24968167496851,30.21955001982264,地名地址信息,交通地名,路口名
B0FFI8GVK2,机场城市大道与金鸡路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.254247,30.219804,120.24977850628616,30.222260838694847,地名地址信息,交通地名,路口名
B0FFI8HG3M,文明路与盈丰路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.249271,30.213314,120.24479976922647,30.21577162678219,地名地址信息,交通地名,路口名
B0FFHFPJ2H,顺发·美哉美城15号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.254994,30.224716,120.25052549935286,30.22717238871376,地名地址信息,门牌信息,楼栋号
B0FFHFPJ2E,顺发·美哉美城12号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.255058,30.224141,120.25058957908752,30.22659741248376,地名地址信息,门牌信息,楼栋号
B0FFHFMU8H,金昌·春和钱塘7号楼,地名地址信息;门牌信息;楼栋号,190403.0,春和钱塘(飞虹路北130米),[],萧山区,120.255214,30.226709,120.2507454478442,30.229165213771665,地名地址信息,门牌信息,楼栋号
B0FFHFMU8E,金昌·春和钱塘4号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.255315,30.225902,120.25084656438804,30.228358244837395,地名地址信息,门牌信息,楼栋号
B0FFHFPJ2A,顺发·美哉美城8号楼,地名地址信息;门牌信息;楼栋号,190403.0,萧山区,[],萧山区,120.25523,30.223566,120.25076171306766,30.22602241319834,地名地址信息,门牌信息,楼栋号
B0FFGGHMHS,皓月路与鸿宁路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.256911,30.234518,120.25244259699625,30.23697327051209,地名地址信息,交通地名,路口名
B0FFHVKDPJ,市心北路与皓月路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.2568,30.23458,120.25233154427652,30.23703529652405,地名地址信息,交通地名,路口名
B0FFGGDH6O,市心北路与鸿宁路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.257009,30.234673,120.25254062591888,30.23712823242302,地名地址信息,交通地名,路口名
B0FFHVG5BS,市心北路与S4机场高速入口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.267716,30.227199,120.26325024724665,30.229649623166107,地名地址信息,交通地名,路口名
B0FFI8LGDJ,S4机场高速与S4机场高速入口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.267545,30.223785,120.26307953330428,30.22623595880718,地名地址信息,交通地名,路口名
B0FFI8KM9W,S4机场高速与S4机场高速出口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.267349,30.223901,120.26288353001917,30.226352081455538,地名地址信息,交通地名,路口名
B0FFI8OAK3,扬帆路与永晖路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.264961,30.225927,120.2604953087229,30.22837942455442,地名地址信息,交通地名,路口名
BZA3QR00PE,萧钱线,地名地址信息;交通地名;道路名,190301.0,萧山区,[],萧山区,120.258302,30.235962,120.25383402950212,30.23841674864356,地名地址信息,交通地名,道路名
B0FFHVJENY,市心北路与S4机场高速出口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.26758,30.227859,120.26311419870528,30.230309670838466,地名地址信息,交通地名,路口名
B0FFI8OB3I,S4机场高速入口与S4机场高速出口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.267368,30.223719,120.2629025443782,30.226170080512016,地名地址信息,交通地名,路口名
B0FFI8M16K,S4机场高速入口与S4机场高速出口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.267965,30.222893,120.26349958752049,30.22534373214136,地名地址信息,交通地名,路口名
B0FFI8HW7K,机场城市大道与S4机场高速入口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.267209,30.223659,120.2627435532544,30.22611018892844,地名地址信息,交通地名,路口名
B0FFI8I8UE,机场城市大道与S4机场高速出口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.266998,30.223943,120.26253253363274,30.22639430823034,地名地址信息,交通地名,路口名
B0FFI8GHYD,丰二路与永晖路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.265507,30.22221,120.26104164697604,30.22466234331412,地名地址信息,交通地名,路口名
B0FFHVIF1S,市心北路与S4机场高速出口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.268697,30.221435,120.2642316563592,30.22388531496213,地名地址信息,交通地名,路口名
B0FFI8OQBV,永晖路与S4机场高速交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.265531,30.223462,120.26106554576448,30.22591424995728,地名地址信息,交通地名,路口名
B023B18MWD,境合苑10幢,地名地址信息;门牌信息;楼栋号,190403.0,境合苑10幢1单元,[],萧山区,120.268161,30.219648,120.26369584167584,30.22209879983227,地名地址信息,门牌信息,楼栋号
B023B18OEF,境合苑2号楼,地名地址信息;门牌信息;楼栋号,190403.0,市心北路777号,[],萧山区,120.267117,30.218364,120.26265198819937,30.22081557791919,地名地址信息,门牌信息,楼栋号
B0FFHPK3HX,机场城市大道与永晖路交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.265517,30.223701,120.26105152551033,30.22615324307395,地名地址信息,交通地名,路口名
B0FFI8HAP3,永晖路与S4机场高速出口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.265511,30.223767,120.26104551980748,30.226219242433267,地名地址信息,交通地名,路口名
B0FFI8H01W,永晖路与S4机场高速入口交叉口,地名地址信息;交通地名;路口名,190302.0,萧山区,[],萧山区,120.265538,30.223342,120.26107255592927,30.22579425341538,地名地址信息,交通地名,路口名
B023B18PSL,境合苑7幢,地名地址信息;门牌信息;楼栋号,190403.0,市心北路777号,[],萧山区,120.268191,30.217669,120.26372600167802,30.220119899363205,地名地址信息,门牌信息,楼栋号
B023B08NZK,丰二六组,地名地址信息;普通地名;村庄级地名,190108.0,萧山区,[],萧山区,120.257799,30.219947,120.25333215077032,30.2224029697734,地名地址信息,普通地名,村庄级地名
