osm_index,osm_name,osm_latitude,osm_longitude,osm_address,osm_postalcode,fsq_index,fsq_name,fsq_latitude,fsq_longitude,fsq_address,fsq_postalcode,label
osm_1010,Squirrel Hill Plaza,40.41895787,-79.92802836,,,fsq_1489,Squirrel Hill Locksmith,40.434521,-79.922889,,15217,0
osm_690,St. Anne's,40.3610477,-80.028905,,,fsq_252,St. Anne's Fish Fry,40.36179474,-80.02913026,,15234,0
osm_1758,Welch House,40.44094953,-79.93896848,,,fsq_2110,Magic House,40.45437828,-79.92657375,", Elwood St and Lehigh Avene",15232,0
osm_822,Duquesne University,40.4359803,-79.9930307,,,fsq_564,Rockwell Hall - Duquesne University,40.43785442,-79.99377013,"600 Forbes Ave, at Shingiss St",15219,0
osm_1893,Starbucks,40.4500635,-80.0154789,"Ridge Avenue, 845",,fsq_1510,Starbucks,40.450094,-80.015519,"808 Ridge Ave, Galveston Ave",15233,1
osm_1696,Bloomfield Post Office,40.45691105,-79.94094466,"Liberty Ave, 5182",15224,fsq_2336,Bloomfield Patio,40.461367,-79.951912,Duff's Place on Taylor St,,0
osm_1909,Smithfield St at Fort Pitt Blvd,40.4368806,-80.0010837,,,fsq_524,Bus Stop - Smithfield and Fort Pitt,40.43689554,-80.00075698,"Smithfield St., Fort Pitt Blvd.",15222,1
osm_315,Equity Real Estate,40.434093,-79.9230738,,,fsq_1512,Equity Real Estate Services Inc,40.43402893,-79.9229294,"2029 Murray Ave, at Hobart St",15217,1
osm_160,Primanti Brothers,40.4510135,-79.9849632,,,fsq_91,Primanti Bros. (PNC Park),40.44659,-80.00681,115 Federal St,15212,0
osm_819,Sunset View Cemetery,40.47906116,-79.87980148,,,fsq_2517,Riverview Cemetary,40.47883482,-79.87927663,,,0
osm_556,Sprit House,40.44190911,-79.9379177,,,fsq_1271,Stever House,40.44618696,-79.94258018,"1030 Morewood Ave, at Carnegie Mellon University",15213,0
osm_2340,Mt. Lebanon Recreation Center,40.37395404,-80.05499254,,,fsq_1069,Mt. Lebanon Dermatology PC,40.382944,-80.043616,607 Washington Rd,15228,0
osm_1294,Mount Olivet Cemetery,40.39668216,-80.07501754,,,fsq_1082,Mt Olivet Cemetery,40.39628099,-80.07454129,,,1
osm_2299,Henderson House,40.44092417,-79.93923591,,,fsq_787,Donner House,40.44202751,-79.94012737,"Margaret Morrison St, at Carnegie Mellon University",15213,0
osm_1078,Verizon Building,40.44191444,-79.9959172,"Seventh Avenue, 416",,fsq_976,Triangle Building,40.450423,-80.00053,701 Smithfield St,15222,0
osm_1726,Seven Eleven,40.4419726,-80.0000872,,,fsq_979,Eleven,40.44604293,-79.99301,1150 Smallman St,15222,0
osm_1607,Ohio Valley Hospital,40.47220176,-80.09108226,"Heckel Road, 25",15136,fsq_103,Ohio Valley General Hospital,40.47216453,-80.09105268,25 Heckel Rd,15136,1
osm_1330,Ruskin Hall,40.44710011,-79.9530237,,,fsq_2322,Tiernan Hall,40.43909354,-79.96389339,"3333 5th Ave, Carlow University",15213,0
osm_823,Gino Brothers Pizzeria,40.49487381,-79.92259861,,,fsq_1476,Gino Brothers Pizzeria,40.49476744,-79.92264005,1714 Main St,15215,1
osm_716,Pittsburgh Gifted Center,40.446924,-79.9809499,,,fsq_1365,The Pittsburgh Agreement,40.44296,-80.000292,,15222,0
osm_386,Saint Edmunds Academy,40.43751876,-79.92504583,,,fsq_1247,St Edmund's Academy,40.43786849,-79.92501719,,,1
osm_110,Prince of India Restaurant,40.4409164,-79.958544,"Fifth Avenue, 3614",15213,fsq_2263,Chan An Restaurant,40.43105316,-79.9772126,2013 Wharton St,15203,0
osm_132,Life Pittsburgh,40.4483952,-80.0189005,,,fsq_2166,USCG MSU Pittsburgh,40.44159282,-80.00542477,,15222,0
osm_1796,Subway,40.4279763,-79.9766352,,,fsq_2464,Subway Local,40.432827,-79.99823761,"South Hills Junction, Station Square, Downtown, North Shore",15219,0
osm_1102,PNC Bank,40.44664115,-79.94865203,"5th Ave, 4600",15213,fsq_1395,PNC Bank,40.44665007,-79.94866982,4600 5th Ave,15213,1
osm_1264,Shadyside Place,40.45341375,-79.93808054,"South Aiken Avenue, 580",15232,fsq_1193,Shadyside Dog Park,40.45367862,-79.92794658,,15232,0
osm_556,Sprit House,40.44190911,-79.9379177,,,fsq_1194,Imperial House,40.43345057,-79.9258423,"5600 Munhall Rd, Beacon St.",15217,0
osm_611,Sara Heinz House,40.45500273,-79.99292407,"Heinz Street, 1",15212,fsq_2220,Sarah Heinz House,40.45466452,-79.99338939,1 Heinz St,15212,1
osm_2147,Wean Hall,40.4430759,-79.94579423,"Hamerschlag Drive, 311",,fsq_2677,Woodland Hall,40.44992551,-79.92738811,1035-1163 Murrayhill Ave,15217,0
osm_999,Mount Lebanon Golf Course,40.37095899,-80.02502584,"Pine Avenue, 1000",15234,fsq_2341,Mt. Lebanon Courts,40.37324605,-80.0448721,,15228,0
osm_906,Highland Park,40.48045411,-79.91495712,,,fsq_696,Hyland Park Pool,40.4881624,-79.92150358,,15206,0
osm_157,A Plus,40.44893291,-79.9509463,"North Craig Street, 195",,fsq_559,A Plus Schools,40.44438171,-79.97108459,,15213,0
osm_333,Rankin Elementary School,40.4122912,-79.8789384,,,fsq_1707,Benjamin Fairless Elementary School,40.40326748,-79.86363837,531 Jones Ave,15104,0
osm_129,The Hiker - Spanish American War Memorial,40.4418521,-79.9504923,,,fsq_964,Spanish-American War Veteran's Memorial,40.44179492,-79.95051384,"Schlenely Drive, near Frick Fine Arts Building",15213,1
osm_1162,Gateway,40.44202663,-80.00392823,,,fsq_346,Gateway Cafe,40.44199614,-80.00530819,,15222,0
osm_1778,Homecraft Building Center,40.36698542,-80.01292264,,,fsq_508,Homecraft True Value Building Center,40.367645,-80.013021,3407 Library Rd,15234,1
osm_794,Diocese of Pittsburgh Synod Hall,40.44801716,-79.94631778,,,fsq_467,University of Pittsburgh,40.4428804,-79.95611501,"4200 Fifth Ave, Bigelow Blvd",15260,0
osm_483,Edgewood Police Department,40.43394428,-79.88390199,"Race Street, 2",15218,fsq_246,"Edgewood Police Detail, Traffic Post",40.43145782,-79.89294061,"South Braddock Avenue, Monongahela Avenue- H Ramp",15218,0
osm_1660,Everest Restaurant,40.3680784,-79.9840629,,,fsq_198,everest ethnic restaurant,40.36778714,-79.98367905,,,1
osm_1353,Pittsburgh Bureau of Police,40.4506247,-80.02097156,"Western Avenue, 1203",15233,fsq_1466,Pittsburgh Police HQ Gym,40.44985771,-80.02156556,1203 Western Ave,15233,0
osm_1797,Buhl Building,40.44117725,-80.00203966,"Fifth Avenue, 204",,fsq_976,Triangle Building,40.450423,-80.00053,701 Smithfield St,15222,0
osm_872,Donner House,40.44184282,-79.9402978,"Margaret Morrison Street, 5115",,fsq_233,Bramer House,40.44568769,-79.94112212,,15232,0
osm_2335,The Allegheny Inn,40.45593424,-80.00199495,,,fsq_2627,1 Allegheny Center,40.45180874,-80.00639334,1 Allegheny Ctr,15212,0
osm_244,Pittsburgh Parking Authority,40.4432932,-80.0019537,,,fsq_1939,Pittsburgh Marriott City Center,40.43965265,-79.99211576,112 Washington Place,15219,0
osm_872,Donner House,40.44184282,-79.9402978,"Margaret Morrison Street, 5115",,fsq_787,Donner House,40.44202751,-79.94012737,"Margaret Morrison St, at Carnegie Mellon University",15213,1
osm_1829,Brookline Beer,40.3920594,-80.0170714,"Brookline Boulevard, 1019",15226,fsq_364,Brookline beer distributor,40.39218132,-80.01696315,Brookline Blvd,15226,1
osm_230,The Home Depot,40.46506222,-79.92208776,"North Highland Ave, 400",15206,fsq_923,The Home Depot,40.4646775,-79.9221005,400 N Highland Ave,15206,1
osm_1281,Chatham Elementary School Library,40.488969,-80.0139755,,,fsq_1665,Chatham Elementary (Holy Family),40.4897283,-80.01348383,Bonvue,15214,0
osm_940,Wyndham Pittsburgh University Center,40.44615774,-79.95506413,,,fsq_450,Wyndham Pittsburgh University Center,40.44597229,-79.95481405,100 Lytton Avenue,15213,1
osm_2145,Mendel Hall,40.4379556,-79.9936111,,,fsq_705,Mendel Hall,40.43824043,-79.99279959,,15219,1
osm_1573,First National Bank,40.44801023,-80.00407969,,,fsq_2279,First National Bank,40.442624,-80.000128,"210 Sixth Avenue, at Wood St",15222,0
osm_1662,Power Center,40.43817128,-79.99048172,,,fsq_1206,Warner Center,40.43992614,-79.99975143,332 5th Ave,15222,0
osm_2256,Sharpsburg Post Office,40.49395251,-79.93042838,,,fsq_2419,Sharpsburg,40.49500145,-79.92865705,,15215,0
osm_1031,City View Apartments,40.44034105,-79.98598321,"Centre Avenue, 1420",,fsq_1343,Crawford Square Apartments,40.44244815,-79.98513579,510 Protectory Pl,15219,0
osm_1923,Squirrel Hill Jewelry,40.4349307,-79.9230087,"Murray Avenue, 1925",,fsq_1694,Squirrel Hill Farmers' Market,40.43521569,-79.92348141,,,0
osm_1312,Arrott Building,40.43960323,-80.00139104,"Wood Street, 401",15222,fsq_976,Triangle Building,40.450423,-80.00053,701 Smithfield St,15222,0
osm_658,Broadway Electronics,40.472963,-80.0739489,,,fsq_1613,Broadway Auto,40.47304698,-80.07531803,814 Broadway,15140,0
osm_946,Saint Ann Hall,40.43597598,-79.98746319,,,fsq_2097,Trinity Hall,40.43648612,-79.99332385,"Forbes Ave, Duquesne University",15282,0
osm_2098,UPMC Shadyside Family Health Center,40.45499026,-79.94115685,"Centre Ave, 5215",15232,fsq_343,Shadyside Hospital Cafeteria,40.45424715,-79.94134696,"Center Ave, Aiken St",,0
osm_1393,McDonald's,40.4120668,-79.90992119,,,fsq_1846,McDonald's,40.41205319,-79.90993653,400 E Waterfront Dr,15120,1
osm_2266,The Headgear,40.4397363,-80.00040952,"Forbes Avenue, 312",15222,fsq_974,The Headgear,40.43978214,-80.00036269,"312 Forbes Ave, Forbes Ave and Wood St",15222,1
osm_1054,Shady Oak Park,40.44897454,-79.94625202,,,fsq_1193,Shadyside Dog Park,40.45367862,-79.92794658,,15232,0
osm_679,Duquesne University Student Union,40.4359944,-79.9908407,,,fsq_1763,Duquesne University Partnership in Education,40.43838989,-79.98792529,1308 5th Ave,15219,0
osm_119,Tech House,40.44191838,-79.93786524,,,fsq_1026,Tim's House,40.44411058,-79.92809414,,15217,0
osm_1962,Dormont Police Department,40.3950304,-80.036939,,,fsq_1198,Mt. Lebanon Fire Department,40.38325411,-80.04381923,555 Washington Rd,15228,0
osm_223,Ewart Building,40.4432437,-79.99807253,"Liberty Avenue, 925",,fsq_189,Arrott Building,40.43955012,-80.00132943,"401 Wood St, Fourth Ave",15222,0
osm_1477,The Foundry,40.4460028,-80.0109995,,,fsq_694,The Sound Gallery,40.44367057,-80.00085436,"131 7th St, Pittsburgh, PA 15222",15222,0
osm_2305,Carnegie Library of Pittsburgh,40.44267838,-79.95062595,,,fsq_485,Carnegie Library Of Pittsburgh,40.44276223,-79.95070079,4400 Forbes Ave,15213,1
osm_321,Resnik House,40.442558,-79.94000746,"Margaret Morrison Street, 5125",,fsq_121,Henderson House,40.44120876,-79.93932,"Margaret Morrison St, at Carnegie Mellon University",15213,0
osm_2322,Thai Spoon,40.39491555,-80.03501782,"Potomac Avenue, 1409",15216,fsq_2211,Thai Spoon,40.395367,-80.03456529,1409 Potomac Ave,15216,1
osm_99,Saint Basils Church,40.3969537,-79.9861755,,,fsq_1000,St. Basil's Church,40.39722544,-79.98784622,1735 Brownsville Rd,15210,1
osm_1060,Crazy Mocha,40.4560178,-80.0065066,,,fsq_727,Crazy Mocha,40.45564029,-80.00662466,"2 E North Ave, at Federal St.",15212,1
osm_2048,Carnegie Museum of Natural History,40.44301127,-79.94998741,"Forbes Avenue, 4400",15213,fsq_864,Carnegie Museum Parking Garage/Lot,40.4432933,-79.94901775,,15213,0
osm_1420,Guys & Dolls Salon,40.4970904,-80.058819,"Lincoln Avenue, 613",,fsq_1303,Guys And Dolls Salon,40.49708077,-80.05878847,613 Lincoln Ave,15202,1
osm_826,Pizza Hut,40.45387835,-79.948939,"Baum Boulevard, 4710",15213,fsq_1844,Pizza Hut,40.45387559,-79.94958043,4710 Baum Blvd,15213,1
osm_2310,Ben Fairless Intermediate School Library,40.4027049,-79.86409,,,fsq_1707,Benjamin Fairless Elementary School,40.40326748,-79.86363837,531 Jones Ave,15104,0
osm_548,Pittsburgh News,40.4429325,-80.0019725,,,fsq_1784,LIFE Pittsburgh - Northshore,40.44852975,-80.01991471,,,0
osm_1195,Trinity Cathedral,40.44096406,-79.99907621,,,fsq_2726,Trinity Lutheran Church,40.45456686,-80.01350021,616 W North Ave,15212,0
osm_289,Southside Works Cinema,40.42806545,-79.96501825,"Cinema Drive, 425",15203,fsq_711,Southside Dog Park,40.42816543,-79.98609854,1260 Sarah St,,0
osm_2204,SouthSide Works,40.42698862,-79.96494223,,,fsq_2673,Southside Slopes,40.42369274,-79.97860499,"South 18th St, btw E Carson & Arlington Ave",15222,0
osm_1558,PNC Bank,40.43809349,-79.92191232,,,fsq_2113,PNC Bank,40.43773,-79.92241,"5810 Forbes Ave, at Murray Ave.",15217,1
osm_335,Corinthian Baptist Church,40.4369831,-79.9770287,,,fsq_411,Bethal Afican Methodist Church,40.45072602,-79.96914428,,,0
osm_428,Cost Sports Center,40.44623617,-79.96504913,,,fsq_1600,CMUWorks Service Center,40.446263,-79.949539,,,0
osm_807,Park Place Pub,40.4759519,-79.9210217,Bryant St.,15206,fsq_847,Park Place Pub,40.47625407,-79.92082949,5719 Bryant St,15206,1
osm_1472,Pittsburgh,40.4520772,-79.9760267,,,fsq_753,SciQuest - Pittsburgh,40.45816607,-79.97890969,,,0
osm_2075,Chabad of the South Hills,40.3970151,-80.0463754,"McFarland Road, 1701",15216,fsq_2692,Cochran Infiniti of South Hills,40.39624684,-80.03202885,,15216,0
osm_2405,Goodwill,40.4529574,-80.0001877,,,fsq_1049,Goodwill,40.4535211,-80.00017724,,,1
osm_644,Green Tree Nature Center,40.40695058,-80.05601969,,,fsq_1108,Walgreens Specialty Care Centers,40.42032504,-80.04496488,"969 Greentree Rd, Greentree Road and Roseberry Way",15220,0
osm_2352,Dormont Municipal Center,40.39398531,-80.03698528,"Hillsdale Avenue, 1444",15216,fsq_1946,Dormont Elementary,40.39456077,-80.04372049,3200 Annapolis Ave,15216,0
osm_2204,SouthSide Works,40.42698862,-79.96494223,,,fsq_1738,South Side Comics,40.42875971,-79.97971901,11 Dewalt Ave,15203,0
osm_1114,Highland Building,40.46066522,-79.92502845,"South Highland Avenue, 121",,fsq_1593,Highland Manor,40.456099,-79.92515,341 S Highland Ave,15206,0
osm_2145,Mendel Hall,40.4379556,-79.9936111,,,fsq_2567,Mellon Hall 322,40.43556857,-79.99198588,,15219,0
osm_2124,Langley Hall,40.44594783,-79.95405854,,,fsq_2468,Craig Hall,40.44621444,-79.94920102,"200 N Craig St, Fifth Ave.",15213,0
osm_1918,The Smiling Moose,40.42859128,-79.9849571,"East Carson Street, 1306",15203,fsq_997,The Painted Moon,40.42638261,-79.97050402,,,0
osm_2215,Darragh Street Apartments,40.442194,-79.9640948,,,fsq_2566,Skyvue Apartments,40.437505,-79.963072,,15213,0
osm_1473,Byham Theater,40.443895,-80.0019417,,,fsq_392,Bigham Tavern,40.4324543,-80.01514547,"321 Bigham St, Virginia",15211,0
osm_2119,Betz Auto Works,40.3949308,-80.0219727,"Brookline Boulevard, 614",15226,fsq_2195,Best Auto Mart,40.400747,-80.000687,,15210,0
osm_154,Baptist Temple Church,40.4591718,-79.8950424,,,fsq_2352,Baptist Temple Church,40.458369,-79.893973,7241 Race Steet,15208,1
osm_128,Urban Impact Foundation,40.4540335,-80.0033411,,,fsq_822,Urban Impact Foundation,40.45412093,-80.00292391,"801 Union Ave, E. Ohio St.",15212,1
osm_607,1 Allegheny Square,40.45202747,-80.00582455,,,fsq_902,Allegheny Station,40.4479289,-80.01810272,,,0
osm_256,Crazy Mocha,40.4329877,-79.9231275,"Murray Avenue, 2100",,fsq_2075,Crazy Mocha,40.43361526,-79.92302287,2100 Murray Ave,15217,1
osm_2048,Carnegie Museum of Natural History,40.44301127,-79.94998741,"Forbes Avenue, 4400",15213,fsq_350,Carnegie Museums of Pittsburgh,40.444011,-79.950361,"4400 Forbes Ave, Craig St",15213,0
osm_1473,Byham Theater,40.443895,-80.0019417,,,fsq_2301,Byham Theater,40.44413461,-80.00208287,"101 6th St, at Fort Duquesne Blvd",15222,1
osm_748,Marybelle Apartments,40.44792795,-79.9459372,,,fsq_1083,Bates Apartment,40.436469,-79.955407,3452 Bates St,15213,0
osm_1712,Schenley House,40.44894129,-79.95074574,"North Craig Street, 151",,fsq_1271,Stever House,40.44618696,-79.94258018,"1030 Morewood Ave, at Carnegie Mellon University",15213,0
osm_1242,Crafton,40.4360017,-80.0680679,,,fsq_1961,Crafton Park,40.43862682,-80.07371387,49-53 Afton Ave,15205,0
osm_1516,George L. Wilson & Co. Inc.,40.449085,-80.00134579,,,fsq_2510,Schorin Co. Inc.,40.45045618,-79.98483692,1800 Penn Ave,15222,0
osm_1889,Forest Hills Park,40.42502317,-79.85655061,,,fsq_156,Forest Hills,40.42964813,-79.86393151,,,0
osm_1872,Southside Jewelers,40.42890232,-79.97960759,"East Carson Street, 1821",15203,fsq_1096,South Side Democrats,40.42652401,-79.98622416,"South 12th Street, near Freyburg",15203,0
osm_50,Rea House,40.4479254,-79.92298157,,,fsq_2179,Scobell House,40.44137323,-79.939551,"Margaret Morrison St, Carnegie Mellon University",15213,0
osm_924,North Park,40.45511905,-80.00390422,,,fsq_2493,North Park,40.45600203,-80.00289114,Federal St,15212,1
osm_462,Citizens Bank,40.4467044,-79.9491703,,,fsq_161,Citizens Bank Supermarket Branch,40.45644076,-79.93459872,5550 Centre Ave,15232,0
osm_505,Nationality Rooms,40.4439651,-79.9529347,,,fsq_1894,Romanian Nationality Room,40.444785,-79.953528,,,0
osm_2229,Shadyside Surgi-Center,40.45804038,-79.93309545,"Centre Avenue, 5727",15206,fsq_2150,UPMC Shadyside Day Surgery,40.45441925,-79.93935165,5200 Centre Ave,15232,0
osm_2286,Mt. Lebanon Shoe Repair,40.3804717,-80.0443393,"Washington Road, 701",15228,fsq_1198,Mt. Lebanon Fire Department,40.38325411,-80.04381923,555 Washington Rd,15228,0
osm_892,Benedum Center,40.4429954,-80.0000006,"7th Street, 237",15222,fsq_1118,Breast Cancer Center,40.45755768,-80.00260162,,,0
osm_761,Crazy Mocha,40.4580119,-79.9349587,,,fsq_245,Crazy Mocha,40.46274771,-79.95100114,4525 Liberty Ave,15224,0
osm_473,Troy Hill Playground,40.45794021,-79.98916872,,,fsq_1427,Troy Hill,40.46267724,-79.98462391,Lowrie St,15212,0
osm_948,Ruth's Chris Steak House,40.438974,-80.0035742,,,fsq_2693,Morton's The Steakhouse,40.44198615,-80.00112705,625 Liberty Ave,15222,0
osm_1719,Lili Cafe,40.4575406,-79.9660578,"Dobson Street, 3138",,fsq_1699,Lili Coffee Shop,40.45757585,-79.96587115,"3138 Dobson St, Hancock St",15219,1
osm_1190,PNC,40.45131694,-80.00682267,,,fsq_1522,PNC YMCA,40.4408412,-80.00143973,236 5th Ave,15222,0
osm_1702,Grandview Elementary School,40.4239041,-79.99300515,,,fsq_2663,Grandview Elementary school,40.42430812,-79.99279959,,15210,1
osm_1243,Pittsburgh Playhouse,40.4370358,-79.9629076,,,fsq_2327,Pittsburgh Jean Company,40.42518613,-79.96424966,,15203,0
osm_822,Duquesne University,40.4359803,-79.9930307,,,fsq_2474,Duquesne University- Mellon 4 Computer Lab,40.43565962,-79.99201318,,,0
osm_1712,Schenley House,40.44894129,-79.95074574,"North Craig Street, 151",,fsq_1892,SAE House,40.444962,-79.942773,1085 Morewood Ave,15213,0
osm_716,Pittsburgh Gifted Center,40.446924,-79.9809499,,,fsq_1975,Pittsburgh Tattoo Company,40.43739162,-80.00060409,103 Smithfield St,15222,0
osm_2438,Phillips Park,40.39105386,-79.99099441,,,fsq_1992,Phillips Park,40.39017535,-79.99161998,2229 Spokane Ave,15210,1
osm_2120,Doce Taqueria,40.4290662,-79.9855523,,,fsq_1907,Doce Taqueria,40.42883466,-79.98556679,1220 E Carson St,15203,1
osm_752,Common Park,40.44199217,-79.96296635,,,fsq_2339,Commonwealth Press,40.42862568,-79.97786372,"1931 E Carson St, 20th St",15203,0
osm_1852,Dormont Park,40.39492328,-80.04391185,,,fsq_2143,Dormont Public Library,40.39411762,-80.03585549,2950 W Liberty Ave,15216,0
osm_57,Katsur Dental,40.4315466,-79.9780787,1955,,fsq_2086,Katsur Dental,40.43115191,-79.97801756,,15203,1
osm_475,Omni William Penn Hotel,40.44060864,-79.99659183,"William Penn Place, 530",,fsq_1442,William Penn Association,40.45095568,-80.01371315,709 Brighton Rd,15233,0
osm_818,Brillobox,40.46555819,-79.95505519,,,fsq_1474,Brillobox,40.46564494,-79.95483062,"4104 Penn Ave, btwn Main St. & Friendship Ave.",15224,1
osm_1886,Alumni Hall,40.44556944,-79.95390827,,,fsq_1719,Amos Hall,40.44354256,-79.95566155,,,0
osm_559,Brentwood Library,40.3749799,-79.9750352,,,fsq_2257,Brentwood Civic Center,40.37585213,-79.97389662,Park Dr,15227,0
osm_200,Porter Hall,40.44200041,-79.945904,"Frew Street, 4815",,fsq_1125,Bruce Hall,40.44281899,-79.95513888,3990 5th Ave,15213,0
osm_1196,Kelton Elementary School,40.3929249,-80.0390649,,,fsq_2471,Lincoln Elementary School,40.38839694,-80.04805396,"2 Ralston Pl, Beverly Rd",15216,0
osm_857,Hanini Market,40.4391315,-79.878716,,,fsq_1086,Shumans Market,40.43910214,-79.88169901,"1105 Franklin Ave, swissvale ave",15221,0
osm_1008,Carnegie Mellon University Bookstore,40.4440584,-79.9423308,"Forbes Avenue, 5032",15213,fsq_1974,Carlow University Commons,40.43881276,-79.96321716,,,0
osm_669,Oakland Catholic Chapel,40.4479484,-79.9497386,,,fsq_249,Oakland Cafe,40.44909633,-79.94993021,315 N Craig St,15213,0
osm_1048,Schoolhouse Yoga,40.43224228,-79.92304612,,,fsq_2284,Schoolhouse Yoga - Squirrel Hill,40.4343412,-79.9229294,"2010 Murray Ave, btw Beacon St & Hobart St",15217,0
osm_1893,Starbucks,40.4500635,-80.0154789,"Ridge Avenue, 845",,fsq_2628,Starbucks,40.44424029,-79.9938064,1001 Liberty Ave,15222,0
osm_354,Family Dollar,40.43004863,-79.97680522,"Wharton Street, 2020",15203,fsq_2400,Family,40.41900274,-79.98717446,,15210,0
osm_401,Station Square,40.4309317,-80.0029931,,,fsq_709,Station Break,40.4345355,-80.00637486,,15219,0
osm_472,Mazzei & Associates,40.43756629,-80.00006638,"Boulevard of the Allies, 432",15222,fsq_2730,Allergy & Asthma Associates,40.44242678,-80.00716114,Gateway Towers,,0
osm_889,Rivers Casino,40.44698859,-80.02192912,"Casino Drive, 777",15233,fsq_1923,Rivers Casino Ballroom,40.44661692,-80.02091433,"777 Casino Dr, Pittsburgh, PA 15212",15212,0
osm_2225,Frick Park Clay Courts,40.43694546,-79.89692023,,,fsq_842,Frick Park Automotive,40.43979077,-79.89768615,585 S Braddock Ave,15221,0
osm_1541,Community of the Crucified One Church,40.4067807,-79.9080329,,,fsq_1199,Community Of The Crucified One,40.404586,-79.909766,,,1
osm_1042,The Cut,40.44326985,-79.94308576,,,fsq_1896,Theory Suite,40.44576649,-79.95093554,,15260,0
osm_1748,McDonald's,40.4409363,-79.9569632,"Forbes Avenue, 3708",15213,fsq_627,McDonald's,40.4411573,-79.9571712,"3708 Forbes Ave, btwn Atwood St. & Oakland Ave.",15213,1
osm_952,Emerson Elementary School,40.3619915,-79.862904,,,fsq_352,Emerson elementary,40.36276515,-79.86442566,Pennsylvania Avenue,15606,1
osm_1799,Casbah,40.4579522,-79.9250574,,,fsq_19,Casbah,40.45818854,-79.92500519,229 S Highland Ave,15206,1
osm_707,Stack'd Oakland,40.4409292,-79.9569923,"Forbes Avenue, 3716",15213,fsq_1338,315 Oakland,40.439323,-79.955284,315 Oakland Ave,15213,0
osm_2204,SouthSide Works,40.42698862,-79.96494223,,,fsq_558,South Side Park,40.42166217,-79.97750712,18th St and Mission St,15203,0
osm_1731,The Coffee Tree Roasters,40.4379264,-79.9214303,,,fsq_662,Coffee Tree Roasters,40.43789,-79.92144,"5840 Forbes Ave, btwn Murray & Shady Ave",15217,1
osm_1073,Brentwood Library,40.3750654,-79.97493461,,,fsq_1257,Brentwood Fireworks,40.3816067,-79.9687525,,15227,0
osm_1035,Mark A. Nordenberg Hall,40.4438956,-79.95630273,,,fsq_2151,Nordenberg Hall,40.44413079,-79.95618507,"111 University Pl, at Fifth Ave",15213,1
osm_2368,Le Mardis Gras,40.4509311,-79.9350471,,,fsq_2513,Mardi Gras,40.45116496,-79.93475386,"Copeland Ave, Walnut",15232,1
osm_431,Shadyside Market and Deli,40.4506774,-79.9349721,,,fsq_2649,Shadyside Manor,40.45485177,-79.92483137,,,0
osm_1040,Extended Stay America - Pittsburgh - Carnegie,40.4172928,-80.0885015,,,fsq_2180,Extended StayAmerica Pittsburgh-Carnegie,40.41745528,-80.08856171,520 N Bell Ave,15106,1
osm_1960,Briarcliff Park,40.50751849,-79.92506724,,,fsq_774,Park,40.49484055,-79.92549419,"Main St., 16th St.",15215,0
osm_836,McKees Rocks Post Office,40.46498262,-80.06458331,"Chartiers Avenue, 807",15136,fsq_598,McKees Rocks,40.472023,-80.07373,,,0
osm_1614,Word of God Elementary School,40.4230893,-79.8899839,,,fsq_2025,Dickson Elementary School,40.42364277,-79.89371151,"7301 Schoyer Ave, Tonette St",15218,0
osm_271,Foster Plaza 4,40.42194916,-80.05797966,"Holiday Drive, 501",15220,fsq_2642,Foster Plaza Building 6,40.42144343,-80.06262182,600 Andersen Drive,15220,0
osm_930,Badamo's Pizza,40.4558213,-80.0059793,,,fsq_2122,Badamo's Pizza,40.455822,-80.006546,1106 Federal St,15212,1
osm_306,Green Pepper,40.4341354,-79.9229748,"Murray Avenue, 2020",,fsq_27,Green Pepper,40.4340752,-79.92300497,2020 Murray Ave,15217,1
osm_98,Neville Apartments,40.44750331,-79.9471986,,,fsq_2164,Neville Commons,40.45227,-79.949666,308 N Neville St,15213,0
osm_161,University Art Gallery,40.4415567,-79.9508834,,,fsq_255,University Center Pool,40.44331687,-79.94173278,"Jared L Cohon University Center, Carnegie Mellon University",15313,0
osm_1402,Brookline Elementary School,40.3939361,-80.0247757,,,fsq_1802,Brookline Elementary School,40.39425329,-80.02188609,,15226,1
osm_1343,Palm Garden,40.41596263,-80.01181387,,,fsq_2661,Elysium Garden,40.426368,-80.002879,18 Haberman Ave,15211,0
osm_2104,Friendship Park,40.46197332,-79.94597077,,,fsq_1962,Friendship Community Garden,40.4634974,-79.93760145,,15224,0
osm_2154,Pittsburgh Jeans Company,40.42813812,-79.97403167,"East Carson Street, 2222",15203,fsq_101,Pittsburgh Beauty Bar,40.42638123,-79.97050992,2429 E Carson St Ste 101,15203,0
osm_1555,Starbucks,40.4420271,-79.9999182,,,fsq_1120,Starbucks,40.449844,-79.985856,1719 Penn Ave,15222,0
osm_533,Soldiers and Sailors Memorial Hall,40.44490924,-79.9559299,,,fsq_2441,Soldiers & Sailors Memorial Hall & Museum,40.44508162,-79.95646425,"4141 5th Ave, at Bigelow Blvd",15213,1
osm_414,Wine & Spirits Store,40.4297197,-80.00690016,"Shiloh Street, 233",15211,fsq_1653,Wine And Spirits Mount Washington,40.42961753,-80.00733336,229 Shiloh St,15211,0
osm_2112,Kingdom Hall of Jehovahs Witnesses,40.41969044,-80.0219321,,,fsq_2422,Kingdom Hall Of Jehovah's Witnesses,40.41985636,-80.02183695,325 Lowenhill St,15216,1
