index,name,latitude,longitude,address,postalcode
fsq_1362,Betz Auto Works LLC,40.395215,-80.022225,,
fsq_1363,St. Mary Orthodox Fish Fry,40.42782841717047,-79.97903648911044,105 S 19th St,15203
fsq_1364,Marrowfield Apartments,40.42833858034989,-79.92489946214559,2715 Murray Ave,15217
fsq_1365,The Pittsburgh Agreement,40.44296,-80.000292,,15222
fsq_1366,Rite Aid,40.440865,-79.957019,"209 Atwood St, btwn Forbes Ave & Sennott St",15213
fsq_1367,Homestead Park,40.40424,-79.90811,,
fsq_1368,Games Unlimited,40.433254932076174,-79.92302569704039,"2115 Murray Ave, Forward",15217
fsq_1369,The Encore on 7th,40.44414,-80.00099,100 7th St,15222
fsq_1371,ZOLL,40.49750810328055,-79.86881784867133,121 Gamma Dr,15238
fsq_1372,Carnegie Museum Of Art,40.44367999696185,-79.94947439958574,4400 Forbes Ave,15213
fsq_1373,Oakland international fellowship,40.44784611904965,-79.95061318225312,,15213
fsq_1376,Fort Pitt Blvd,40.43685067669405,-80.00141680217212,,15219
fsq_1377,Pittsburgh Sports Bar and Grill,40.36522,-80.017975,3630 Library Rd,15234
fsq_1378,Plants And Flowers By Lisa,40.41742296974526,-79.98648703511981,,
fsq_1379,Homewood West,40.45867216845106,-79.90785429301468,,
fsq_1380,The Blooming Dahlia,40.388593,-80.049992,308 Beverly Rd,15216
fsq_1381,Ace's Tavern,40.47265960855007,-80.07373925667166,Broadway ave,15136
fsq_1382,H&R Block,40.38204108592287,-80.04379705355859,637 Washington Rd Ste 101,15228
fsq_1383,Happy Nails,40.45375061035156,-79.99877166748047,"East Ohio St., Middle St.",15212
fsq_1384,Woodhill Park,40.38044960861009,-79.89745653373367,,15120
fsq_1385,St. George Lyceum,40.4211036699579,-79.99193126671645,1226 Arlington Ave,15210
fsq_1386,Supercuts,40.44092371209388,-79.95789110555481,3611 Forbes Ave,15213
fsq_1388,71A Negley And Stanton,40.4498562621296,-79.92735783988154,"Negley, Stanton",
fsq_1389,The Hot Spot,40.500777428827206,-80.07651632518616,512 Ohio River Blvd,15202
fsq_1390,The man,40.437026,-79.955751,,15213
fsq_1391,UPMC St. Margaret,40.48977368735862,-79.89576995372772,"815 Freeport Rd, at Delafield Rd",15215
fsq_1392,Forbes Traffic,40.436161430209005,-79.97166796814007,,
fsq_1393,Langley Hall,40.44655780282869,-79.95415530300328,Tennyson St,15213
fsq_1394,Saint Rosalia Church,40.42736346397507,-79.94126465761694,"411 Greenfield Ave, at Lydia Street",15207
fsq_1395,PNC Bank,40.44665006728015,-79.94866982102388,4600 5th Ave,15213
fsq_1396,Carnegie Science Center,40.44561034676344,-80.01818982267095,1 Allegheny Ave,15212
fsq_1397,Dozen Bake Shop,40.44854421390835,-80.0023076513434,"117 Sandusky St, in Andy Warhol Museum",15212
fsq_1398,ZBT Center House,40.45461884668208,-79.95367562446675,,15213
fsq_1400,The Eddy Theater,40.4498741177172,-79.92736819960999,,
fsq_1401,Venice Pizzeria,40.361375,-80.002389,4144 Clairton Blvd (Rt. 51),15227
fsq_1402,Grub Hut Restaurant,40.479828,-79.972988,411 Grant Ave,15209
fsq_1403,Grandview Beer,40.43865,-80.02042,1325 Grandview Ave,15211
fsq_1404,Magisterial District Judge Blaise Larotonda,40.37972235056227,-80.04494305154904,680 Washington Rd,15228
fsq_1406,Days Inn Pittsburgh,40.420335,-80.030114,1150 Banksville Road,15216
fsq_1407,Global Studies Center,40.441547,-79.95468,,
fsq_1408,The Pitt Shop,40.44238786054537,-79.95581452529105,,
fsq_1409,First National Bank,40.48845978,-79.87914407,1195 Freeport Rd,15238
fsq_1410,Monongahela Incline (lower station),40.43247291349572,-80.00491149972231,"W Carson St, Wabash Tunnel",
fsq_1411,Gaby Et Jules Patisseries et Macarons,40.43813888696896,-79.92154646452741,5837 Forbes Ave,15217
fsq_1412,Concord Presbyterian Church,40.39457077429324,-79.98652454033676,"Brownsville Rd, Brownsville & Crailo",15210
fsq_1414,Oak Hill Apartments,40.44138342428747,-79.9702644356612,3078 Terrace St,15213
fsq_1415,Shadyside ICU,40.454300642635694,-79.94030246236629,", Centre Avenue",
fsq_1416,Avalon Exchange,40.43800040983877,-79.92067619719026,"5858 Forbes Ave, at Shady Ave",15217
fsq_1418,Victory Pointe,40.42882394474036,-79.98679694759701,1113 E Carson St,15203
fsq_1419,EQT Plaza Courtyard,40.44232581783911,-79.99990420983032,"637 Liberty Ave, Seventh St",15222
fsq_1420,Castle Shannon Library,40.367824298183855,-80.02251497153203,913-951 Locust Ave,15234
fsq_1421,Sennott Square Parking Garage,40.44136215958845,-79.95579242706299,"S. Bouquet Street, Sennott Street",15260
fsq_1422,St. Paul's Episcopal Church,40.370802,-80.049508,,
fsq_1423,polish hill country club,40.460575103759766,-79.96442413330078,,
fsq_1424,Rite Aid,40.48652823733904,-79.9267273434316,1800-1814 Morningside Ave,15206
fsq_1425,Citizens Bank,40.446700076388176,-79.9494731426239,4570 5th Ave,15213
fsq_1426,Five Star Dentistry,40.42860689251732,-79.97862076100449,1910 E Carson St,15203
fsq_1427,Troy Hill,40.462677244489214,-79.98462391433509,Lowrie St,15212
fsq_1428,University Center Kidney Clinic,40.44730672677126,-79.95103389062639,,15213
fsq_1429,Coco Cafe,40.46721357861735,-79.96357225548999,,
fsq_1430,Mr. Smalls Theatre,40.48087923587418,-79.97228859074029,"400 Lincoln Ave, at Butler St",15209
fsq_1433,Alumni Hall,40.44559424422332,-79.95383678183093,"University Of Pittsburgh, 4227 Fifth Avenue",15260
fsq_1434,Allegheny,40.45242078467091,-79.9996475579772,,
fsq_1435,Lynne's Cafe,40.472973,-80.074576,,
fsq_1436,Nail Elegance & Spa,40.368034681301,-80.01330912014737,3370 Library Rd,15234
fsq_1437,Yuzu Kitchen,40.439738222133336,-80.00113262969708,409 Wood St,15222
fsq_1438,Olive & Marlowe,40.46273522035053,-79.92461822154073,5975 Broad St,15206
fsq_1439,Sterling Land Company,40.45018,-79.94979,4611 Bayard St,15213
fsq_1440,Close The Cafe,40.43516,-80.005788,,15219
fsq_1441,Advance Auto Parts,40.43158134307284,-79.9786126613617,1937 Wharton Street,15203
fsq_1442,William Penn Association,40.4509556768726,-80.01371314643453,709 Brighton Rd,15233
fsq_1443,Shirley Apartments,40.44773427153936,-79.9515256251187,133 N Dithridge St,15213
fsq_1444,UPMC University Center,40.44625785397108,-79.95467131607833,120 Lytton Ave,15213
fsq_1445,FedEx Office Print & Ship Center,40.4412476,-79.9571557,3710 Forbes Ave,15213
fsq_1446,Resurrection Church,40.39228111104669,-79.88143107892083,101-299 Majka St,15122
fsq_1447,University Pharmacy,40.443909,-79.9559,,
fsq_1448,William Pitt Union 9th Floor Lounge,40.443725,-79.954931,,
fsq_1449,Jolina's Mediterranean Cuisine,40.392089,-80.017165,1011 Brookline Blvd,15226
fsq_1450,Bellefield Clinic,40.44755124611223,-79.95280981063843,100 N Bellefield Ave,15213
fsq_1451,Dini House,40.4475255,-79.9933976,"Jl.Galian, Pondok Aren",15222
fsq_1452,Coriander Indian Grill,40.43273874728821,-79.92304678805169,"2201 Murray Ave, Douglas Street",15217
fsq_1453,Cove Forge of Pittsburgh,40.42578067626158,-79.97042193082052,2500 Jane St Fl 2,15203
fsq_1455,NuVision Engineering,40.42991171118347,-79.97024225948935,,15203
fsq_1456,Morningside Church of God in Christ,40.46557235717773,-79.94001770019531,,15224
fsq_1458,Tennis Courts @ Mt. Lebanon High School,40.3799935217479,-80.04403158817321,,15228
fsq_1460,Comfort Inn & Suites,40.41993323605458,-80.03032656679534,1100 Banksville Rd,15216
fsq_1461,H&R Block,40.396856,-80.035509,2889 W Liberty Ave,15216
fsq_1462,Pittsburgh Steeler Sideline Inc,40.450996,-80.02232,1100 Western Ave,15233
fsq_1463,St. Michael's Cemetery,40.41864412006829,-79.98626238749247,S. 18th st.,
fsq_1464,Bruegger's Bagel Bakery,40.45073951014795,-79.93559962691823,806 S Aiken Ave,15232
fsq_1465,Mt. Lebanon Floral,40.38096340846565,-80.04304829348426,300 Washington Rd,
fsq_1466,Pittsburgh Police HQ Gym,40.44985771179199,-80.02156555652618,1203 Western Ave,15233
fsq_1467,Woodlawn Apartments,40.44255757393417,-79.9377758226728,"5115 Margaret Morrison St, Forbes Ave",15213
fsq_1468,Urban Tap Shadyside,40.45841371970213,-79.92521283061794,216 South Highland Avenue,15206
fsq_1469,"Our Lady, Queen of Peace Worship Site",40.45575746891562,-79.99986052444642,907 Middle St,15212
fsq_1470,Dairy Queen,40.4288989896048,-79.98548649632079,1223 E Carson St,15203
fsq_1471,Family Dollar,40.481651592178366,-79.9542902141904,"450 56th St, 56th St. and Butler St.",15201
fsq_1472,Squirrel Hill Clock,40.43290203408612,-79.9230004536186,,
fsq_1473,Warwick House,40.44636825204857,-79.93777992105336,5090 Warwick Ter,15213
fsq_1474,Brillobox,40.4656449389444,-79.95483061828355,"4104 Penn Ave, btwn Main St. & Friendship Ave.",15224
fsq_1475,CoGo's,40.496996404327525,-79.92623049431052,1501 N Canal St,15215
fsq_1476,Gino Brothers Pizzeria,40.494767442510536,-79.92264005250124,1714 Main St,15215
fsq_1477,Pittsburgh Ear Associates,40.4571557,-80.00351069999999,"420 E North Ave, Floor 4",15212
fsq_1479,Scottish Nationality Room,40.44583511352539,-79.95185089111328,,15213
fsq_1480,Fuel and Fuddle,40.441280868442654,-79.9566600566282,"212 Oakland Ave, btwn Forbes Ave & Sennott St",15213
fsq_1481,Taste of India,40.46598695014837,-79.95352223267572,4320 Penn Ave,15224
fsq_1482,Murray Bartlett Professional Building,40.43586030326584,-79.92299023754124,1900 Murray Ave,15217
fsq_1483,Greentree Borough Building Basketball Court,40.41891698596415,-80.0471971083853,,15220
fsq_1484,Commonwealth Press Warehouse,40.43013202425117,-79.97272221272391,"Wharton St., 23rd St.",15203
fsq_1486,Pioneer Hall,40.43806299200652,-80.00230314815354,,
fsq_1487,Wilson Park,40.41786928234754,-80.04820824202946,,15220
fsq_1488,Eyetique,40.43164387281325,-79.92324731087639,"2242 Murray Ave, at Nicholson St",15217
fsq_1489,Squirrel Hill Locksmith,40.434521,-79.922889,,15217
fsq_1491,Wilson's Pharmacy,40.465607544987066,-79.95537198609898,"Penn ave, Main st",15224
fsq_1492,Portofinio's Pizza,40.36761072156981,-79.98387566800679,3307 Saw Mill Run Blvd,15227
fsq_1493,565 Live,40.49723922777657,-80.05891799926758,565 Lincoln Ave,15202
fsq_1494,1914 Murray Ave,40.4355906419219,-79.9230332465082,1914 Murray Ave,15217
fsq_1495,Massage Envy,40.380509,-80.044943,,
fsq_1496,Allegheny Health Network at 30 Isabella Street,40.44820785522461,-80.00284576416016,30 Isabella St,15212
fsq_1497,Pitt Trees Pool,40.44356241573536,-79.96572835678418,"Allequippa St, McKee Place",15213
fsq_1498,Vinny's Pizza,40.41283760779593,-80.06374870971295,,
fsq_1499,Cardiology Associates Inc,40.45638,-80.00189,490 E North Ave,15212
fsq_1500,Subway,40.43944861659043,-80.00139423171039,"401 Wood St, 4th Ave",15222
fsq_1502,Apteka,40.46579,-79.949195,"4606 Penn Ave, Cullen St",15224
fsq_1504,Hallelujah Anyhow Gospel Talk Barbershop,40.45358162250322,-79.99988782781976,", East Ohio Street",15212
fsq_1505,Pittsburgh Police Downtown Substation,40.442001,-80.001606,600 Liberty Ave,15222
fsq_1506,Simba Market,40.453619,-80.000179,,
fsq_1508,Brighton Cafe,40.484587242488274,-80.03628649131305,"3801 Brighton Rd, Benton ave",15212
fsq_1509,Schenly House 4A,40.44944597692759,-79.95039463164944,,15213
fsq_1510,Starbucks,40.450094,-80.015519,"808 Ridge Ave, Galveston Ave",15233
fsq_1511,Good Orthodontics,40.380935,-80.044555,677 Washington Rd,15228
fsq_1512,Equity Real Estate Services Inc,40.43402892847421,-79.92292940231569,"2029 Murray Ave, at Hobart St",15217
fsq_1513,Pittsburgh United,40.459034063574286,-80.01806449958428,,
fsq_1514,Morningside Rec Center,40.483715,-79.92482,,
fsq_1515,North Shore Deli,40.45373512230032,-79.99929168534791,539 E Ohio St,15212
fsq_1516,Engine House 57,40.395153,-80.021751,"Brookline BLVD, Castlegate",
fsq_1517,Orr's Jewelers,40.43808983998427,-79.92064904994723,5857 Forbes Ave,15217
fsq_1518,Eco Bistro,40.45100032060845,-80.0048411573815,135 Allegheny Center Mall,15212
fsq_1519,Brookline Libary,40.39456187590282,-80.02114361895887,,15226
fsq_1520,Bruegger's Bagel Bakery,40.43741151298463,-79.92297103964519,1719 Murray Ave,15217
fsq_1521,Margaret Morrison A6,40.44209092519864,-79.94107293974493,,15213
fsq_1522,PNC YMCA,40.44084119727585,-80.00143972570444,236 5th Ave,15222
fsq_1523,Tunnel Park,40.4288590888304,-79.9654514892095,,
fsq_1524,Dana's Dunkin' Duds,40.43640576666667,-79.953841,"Cable Place, Semple Street",15213
fsq_1525,55th St Lot,40.48471166409214,-79.95159678976177,,
fsq_1526,Amberson Apartments and Towers: Building 4,40.45304767714767,-79.94206728210638,5 Bayard Rd,15213
fsq_1527,Warhol Cafe,40.44848200929891,-80.00218391418457,117 Sandusky St,15212
fsq_1528,Dollar Tree,40.417483116605005,-79.98725091805285,1630 Arlington Avenue # 1,15210
fsq_1529,Bellevue Beer,40.491016,-80.06114,4489 Ohio River Blvd,15202
fsq_1530,Warner Center CandyLand,40.43949965446716,-79.99991513116896,332 5th Ave,15222
fsq_1531,Royal Garden Apartments,40.45268869668482,-79.92091288681912,6236 5th Ave,15232
fsq_1533,Wheelhouse Bar & Grill,40.44670379426,-80.0216088560497,777 Casino Dr,15212
fsq_1534,Espresso A Mano,40.46609857963979,-79.9649362451045,"3623 Butler St, at 37th St",15201
fsq_1535,Pizza Care,40.43860012835776,-79.98434923051036,1525 5th Ave,15219
fsq_1536,Pittsburgh Fire Station #22,40.43355239237437,-79.96351216304639,1945 Arlington Ave,15210
fsq_1538,Starbucks,40.40845569785418,-80.04841153774775,Greentree Rd,15220
fsq_1539,Full Life Deliverance,40.41712939739227,-80.00568687915802,"Sylvania Ave, Pittsburgh, PA 15210",15210
fsq_1540,Enterprise Rent-A-Car,40.3811562454003,-79.99955803155899,2590 Library Rd,15234
fsq_1541,Used Furniture Gallery,40.40039545699716,-79.99996973784162,,
fsq_1542,Carlow University,40.43879,-79.96283,3333 5th Ave,15213
fsq_1543,The Big Dipper,40.388136048082494,-79.86527144728545,,
fsq_1544,Sheraton Pittsburgh Hotel at Station Square,40.434657,-80.0063705,"300 W Station Square Dr, at W Carson St",15219
fsq_1546,Aerotech,40.50073078874103,-79.86571647615416,101 Zeta Dr,15238
fsq_1548,Oakland General Store,40.440551,-79.956705,,
fsq_1549,Kinaxis Pittsburgh,40.39253979774209,-80.04518123113647,,
fsq_1550,AlphaLab,40.42834502555571,-79.97164993586422,6024 Broad St,15206
fsq_1551,Children's Hospital Employee Parking Garage,40.47365988485244,-79.95814191672632,44th St,15201
fsq_1552,Wic Mckees Rocks,40.46528483016254,-80.06253732509569,,15212
fsq_1553,Saint Aloysius Church,40.48984713160864,-79.99187665499767,3616 Mount Troy Rd,15212
fsq_1554,Green Tree Fire Company,40.41928746058119,-80.04996411484365,825 Poplar St,15220
fsq_1555,AGH Center For Children,40.45630438830887,-79.99968032208574,,15212
fsq_1556,Peet's Coffee & Tea,40.460061590478645,-79.97126920906456,2911 Penn Ave,15201
fsq_1558,The Doner Kebab House,40.43675780296326,-79.954385,424 Semple St,15213
fsq_1559,Braddock's American Brasserie,40.44387987274563,-80.00259507092935,"107 6th St, Renaissance Hotel",15222
fsq_1560,Mt Washington Grandview Park,40.43125316040351,-80.00719389820816,"499 Bailey Ave, at Allen St",15211
fsq_1561,Wings Over Pittsburgh,40.42637493566421,-79.97047211579093,2525 E Carson St,15203
fsq_1562,PNC Bank,40.364314,-79.984178,"4230 Brownsville Rd, Clairton Blvd",15227
fsq_1564,Edlas Building,40.437156,-80.001651,326 3rd Ave,15222
fsq_1565,Shadyside Commons,40.45291035026517,-79.94125326325776,,
fsq_1566,Dollar General,40.454903,-80.015305,,15233
fsq_1567,Emmanuel Evangelical Lutheran Church,40.36703619110568,-80.02234466427312,"935 Pine Ave, btwn Shady Ln and Myrtle Ave",15234
fsq_1568,West End Cafe,40.44673079159568,-80.02182801828913,777 Casino Dr,15212
fsq_1569,Pittsburgh Perl Workshop,40.4405698478887,-79.99392457099685,1 Bigelow Sq,15219
fsq_1570,"Rorus, Inc.",40.452284,-79.907089,6915 Meade Street,
fsq_1571,Tiki Lounge,40.42863578794068,-79.9774313920172,"2003 E Carson St, at S 20th St",15203
fsq_1572,Tender Care Learning Center,40.39185195029795,-80.0756135389462,2220 Swallow Hill Rd,15220
fsq_1573,Bellefield Presbyterian Church,40.44360000244504,-79.9567470599738,"4001 5th Ave, Thackery St",15213
fsq_1575,Station Square Parking Garage,40.43502551235191,-80.00823497772217,"600 West Station Square Dr, at Carson St",15219
fsq_1576,PA Wine & Spirits,40.43610096582628,-79.92288354990394,"1824 Murray Ave, Bartlett St",15217
fsq_1577,Soldiers & Sailors Lawn,40.445549596867,-79.95795616475802,"Fifth Ave, Btwn University Place & Bigelow Blvd",15213
fsq_1578,Thai Tamarind,40.49133689071881,-80.04788328160119,172 Lincoln Ave,15202
fsq_1580,Pope's Place,40.456749573706766,-79.9647577070545,"3055 Brereton St, Dobson",15219
fsq_1581,Shadyside Commons Gym,40.45309786943088,-79.94108111159689,401 Amberson Ave,15232
fsq_1582,Veteran's Leadership Program,40.428186788279305,-79.97002375801958,"2417 E Carson St, Birmingham Bridge",15203
fsq_1583,William Penn Parking,40.440065,-79.98462,,
fsq_1584,Guardian Angels,40.444332668827,-80.05095737763202,1020 Logue St,15220
fsq_1585,Good Looks Eyewear,40.4879430698284,-79.88284111656432,1101 Freeport Rd,15238
fsq_1587,Murphy's Auto Body,40.38100521497482,-79.99968578276928,2526 Library Rd,15234
fsq_1588,Kenmwar Plaza,40.470099859068114,-80.07569222921134,500 Pine Hollow Rd,15136
fsq_1589,SouthSide Works Cinema,40.42758409098684,-79.96521320540715,"425 Cinema Dr, btw Sidney St and Tunnel Blvd",15203
fsq_1590,Ima Pittsburgh,40.43629605870944,-79.9640748452164,3109 Forbes Ave Ste 201,15213
fsq_1591,Atria's Restaurant & Tavern,40.39364633637954,-80.04660506519545,"110 Beverly Rd, at McFarland Rd.",15216
fsq_1592,J & J's Family Restaurant & Catering,40.42945783858936,-80.00732485113144,,15211
fsq_1593,Highland Manor,40.456099,-79.92515,341 S Highland Ave,15206
fsq_1594,CCAC Library Building,40.44951055311669,-80.01080319249436,808 Ridge Ave,15212
fsq_1595,Denali Group Pittsburgh HQ,40.44741254900482,-79.9931272547639,"1251 Waterfront Pl #200, 13th Street",15222
fsq_1596,Pittsburgh Hail Storm,40.4434,-80.01526772975922,,15206
fsq_1597,The Double L,40.47946292482218,-79.97231431008515,,15209
fsq_1600,CMUWorks Service Center,40.446263,-79.949539,,
fsq_1601,Original Matress Factory,40.41501711964674,-79.9237765487142,Browns Hill Road,15217
fsq_1602,The Pennsylvania,40.45177489251285,-79.95393250053692,"300 N Dithridge St, Centre",15213
fsq_1603,River City Brass Band,40.452557,-79.993524,885 Progress St,15212
fsq_1604,Crunch,40.40979067140413,-79.91215163426622,340 E Waterfront Dr,15120
fsq_1605,Arlington Elementary School,40.417612090883786,-79.9715095572188,,15210
fsq_1606,Capa Theater,40.444805833688434,-79.9985554139625,111 9th St,15222
fsq_1609,Buon Giorno,40.43683962532104,-80.00085436116134,6 Smithfield St,15222
fsq_1610,Bloomfield Laser Wash,40.462877,-79.955265,,
fsq_1611,Grandview Bakery,40.429936492295774,-80.00734045372981,225 Shiloh St,15211
fsq_1612,Forbes Tobacco,40.44178675892797,-79.9569833278656,"3801 Forbes Ave, Oakland Ave",15213
fsq_1613,Broadway Auto,40.47304698132927,-80.07531803483243,814 Broadway,15140
fsq_1614,Cogo's,40.392266306902,-80.01723464730722,Brookline Blvd,
fsq_1615,Dormont Day,40.39724297822546,-80.04371502978566,"Bankesville rd, Dormont",15216
fsq_1616,Shirley Apartments,40.44775477341125,-79.95132011896767,,
fsq_1617,Dollar General,40.49447593464804,-79.92085249262367,1804 Main St,15215
fsq_1618,Sacred Heart Elementary,40.45652514566013,-79.92354700017647,,
fsq_1620,Duquesne University Press,40.437729,-79.993689,600 Forbes Ave,15219
fsq_1622,Ingram Terrace,40.443974,-80.067797,,15205
fsq_1623,Millie's Homemade Ice Cream,40.45789086324561,-79.92532551852902,,
fsq_1625,Hazelwood,40.407667653544046,-79.94238983926707,,
fsq_1626,Episcopal Church of the Redeemer,40.43736453595854,-79.92478764821001,5700 Forbes Ave,15217
fsq_1627,Shop 'n Save,40.38777754612753,-80.09300485115543,2100 Washington Pike #5,15106
fsq_1628,Michael's Lounge,40.46954315,-80.07660795,331 Singer Ave,15136
fsq_1629,SouthSide Bella,40.42921619820654,-79.98665561646293,1303 E Carson St,15203
fsq_1630,Mancini's Italiain Bread,40.47009953882394,-80.07568339585029,,
fsq_1632,Federal Galley,40.451525,-80.005708,200 Children’s Way,15212
fsq_1633,Bedford Hill Apartments,40.44757976687211,-79.97917303847552,2129 Bedford Ave,15219
fsq_1634,Pizza Warehouse,40.38801324899266,-79.86318626612582,4800 Kennywood Blvd,15122
fsq_1635,Planet Art Gallery,40.381888,-80.044019,632 Washington Rd,15228
fsq_1636,Cafe Niko's,40.43039589344107,-80.00749441320676,212 Shiloh St,15211
fsq_1637,Alleghany Avenue (Carnegie Science Center) Bus Stop,40.446175,-80.01736,"Alleghany Avenue, North Shore",15212
fsq_1638,Pool Grove Playground,40.482684,-79.910338,Lake Dr,15206
fsq_1639,Forbes Tower,40.4403779926602,-79.95730929835928,"University of Pittsburgh, Meyran",15213
fsq_1640,Barb's Country Kitchen,40.4744958463422,-79.95788943134691,"4717 Butler St, at Umpire Way",15201
fsq_1641,Wine and Spirits Store 207,40.438494443257646,-79.99970357870704,"320 Smithfield St, 3rd Ave.",15222
fsq_1642,Snydroski Central,40.401665,-79.985805,211 The Blvd,15210
fsq_1643,Family dentistry,40.396214,-80.035095,1503 Potomac Ave,15216
fsq_1644,Gym - Club Allegheny,40.456691,-80.001913,,15212
fsq_1645,The Big Easy Animal Hospital,40.48264262367736,-79.95166322229831,5328 Butler St,15201
fsq_1646,First Niagara Bank,40.46290184801184,-79.92417552450355,217 N Highland Ave,15206
fsq_1647,Constellation Coffee,40.465646,-79.955662,4059 Penn Ave,15224
fsq_1648,Bloomfield Laundry,40.46213516754691,-79.94985371655487,4507 Liberty Ave,15224
fsq_1649,Money Mart,40.46065646011463,-79.92321907265082,6111 Penn Ave,15206
fsq_1650,Magovern Conference Center,40.45648126529648,-80.00301127535624,,15212
fsq_1651,Four Gateway Center Bus Stop,40.4406853366792,-80.0072703411391,,15222
fsq_1652,st anne school,40.36127052644917,-80.02908658726035,,15234
fsq_1653,Wine And Spirits Mount Washington,40.42961752632638,-80.00733335629486,229 Shiloh St,15211
fsq_1654,Fairmont Pittsburgh Hotel,40.44125519914588,-80.00170029900869,"510 Market St, at Fifth Ave.",15222
fsq_1655,Citizens Bank,40.43871945049534,-79.98536914587021,1425 5th Ave,15219
fsq_1656,Pizza Perfectta,40.45719116469034,-79.92528161408514,"258 S Highland Ave, at Alder St",15206
fsq_1657,Old Engineering Hall,40.44496717037164,-79.95790047048843,"3943 O'Hara St, Thackeray Ave",15260
fsq_1658,Allegheny Center,40.451846938819735,-80.0062765777916,,
fsq_1659,Ingram Fire Company,40.44512687935037,-80.05941056470495,,15204
fsq_1660,Don Campiti's Pizzeria,40.39665949556508,-80.03559445213197,1509 Potomac Ave,15216
fsq_1661,Waterfront Building,40.43844837025603,-79.99275589950412,,
fsq_1663,Osceola Parklet,40.45675313,-79.942582,"Osceola St, at Cypress St",15224
fsq_1664,Mifflin Elementary,40.36999809034902,-79.91314563449959,"1290 Mifflin Rd, Interboro Ave.",15207
fsq_1665,Chatham Elementary (Holy Family),40.48972829503164,-80.01348383444817,Bonvue,15214
fsq_1667,Papa Johns Pizza,40.497287,-80.059044,357 Lincoln Ave,
fsq_1668,Vincent's Pizza,40.42100804873062,-80.05007669449738,333 Mansfield Ave,15220
fsq_1669,Starbucks,40.39947267,-80.04390234,"3145 Banksville Rd, at Banksville Plaza",15216
fsq_1670,Medicap,40.47914616111646,-79.97201756363772,Grant Ave.,15209
fsq_1671,US Post Office,40.45739283327231,-79.94129837997458,"5182 Liberty Ave, btw Baum Blvd & Osceola St",15224
fsq_1672,Dollar Bank,40.43887227773662,-79.99961479385632,340 4th Ave,15222
fsq_1673,Brookline American Legion,40.3956413269043,-80.02229309082031,,15226
fsq_1674,Work Hard Pittsburgh,40.42170280775348,-79.99411366964092,744 E Warrington Ave,15210
fsq_1675,Paisano's,40.42184518455981,-79.99288696624735,821 E Warrington Ave,15210
fsq_1676,Barnes & Noble,40.488669273348656,-79.89321485959859,"926 Freeport Rd, at Waterworks Mall",15238
fsq_1677,Marathon,40.365056350764405,-80.01940207367161,Rt. 88,15234
fsq_1678,Rialto Pizza,40.42648732068562,-79.93874933950751,623 Greenfield Ave,15207
fsq_1679,Petersen Sports Complex,40.44492089647174,-79.96484511298402,,
fsq_1680,University Prep,40.44957291568584,-79.96510733024728,3103 Centre Ave,15219
fsq_1681,UMPC Herberman Conference Center,40.45483421218424,-79.94143959708637,Center Ave,15232
fsq_1682,Pittsburgh Pirate,40.432641,-80.01533,321 Bigham St,15211
fsq_1683,University Center Turnaround,40.444144854536646,-79.941952696396,Carnegie Mellon University,15213
fsq_1684,Schenley Arms,40.45142137231798,-79.95437737133328,4041 Bigelow Blvd,15213
fsq_1685,Green Front Inn,40.42836290025207,-79.97151228839857,2341 E Carson St,15203
fsq_1687,Oakland Catholic High School,40.44881232792004,-79.94966794696215,,15213
fsq_1688,Subway Duquesne University,40.43722322328572,-79.99306641704908,Locust st,15219
fsq_1689,Pittsburgh Specialty Ink,40.47870161785235,-79.96880013967308,,
fsq_1690,Mt. Lebanon Recreation Center,40.39593719989613,-80.04546154439686,,15102
fsq_1691,Point Park Mail Center,40.438484372093626,-80.00167890936147,"201 Wood St, Point Park Community Classes, Pittsburgh, PA 15222",15222
fsq_1692,Amel's Restaurant,40.38315847279684,-80.0155689277589,"435 McNeilly Rd, Sussex Avenue",15226
fsq_1694,Squirrel Hill Farmers' Market,40.435215692728256,-79.92348141476953,,
fsq_1695,4 Troy Hill,40.46036379517424,-79.98607669541693,,15212
fsq_1696,Pittsburgh Chinese Church Oakland,40.4476646694904,-79.95058586345756,134 N Dithridge St,15213
fsq_1697,The Tree House,40.44341278076172,-79.92610168457031,,
fsq_1699,Lili Coffee Shop,40.457575851570006,-79.9658711455441,"3138 Dobson St, Hancock St",15219
fsq_1700,Alumni House,40.444781272192174,-79.9420772280725,5017 Forbes Ave,15213
fsq_1701,Mercedes-Benz of Pittsburgh,40.454167,-79.949699,4709 Baum Blvd,15213
fsq_1702,Club Cafe,40.42890818383341,-79.9864773813432,"56 S 12th St, East Carson and 12th Street",15203
fsq_1703,Rewind Memories,40.43466485630618,-79.9228255580001,"2002 Murray Ave, at Beacon St.",15217
fsq_1704,Pittsburgh Spice and Seasoning,40.46193581246353,-79.96950387954712,"102 33rd St, Smallman st",15201
fsq_1705,"Blawnox, PA",40.492975236871374,-79.8628376757101,,15238
fsq_1706,Bloomfield,40.46284701485765,-79.94926362354242,,15224
fsq_1707,Benjamin Fairless Elementary School,40.40326748438738,-79.86363836656759,531 Jones Ave,15104
fsq_1708,DoubleTree by Hilton Hotel Pittsburgh - Green Tree,40.418499242361726,-80.05954563617706,500 Mansfield Ave,15205
fsq_1709,Joan of Arc Theater,40.448446,-79.949171,,
fsq_1710,The Rose Garden,40.457883,-79.951293,,15224
